customer_id,loyalty_card,joined,home_branch_id,marketing_opt_in
C-113894,9770013894,2025-03-25,B-08,false
C-113895,9770013895,2020-04-05,B-02,false
C-113896,9770013896,2020-12-01,B-09,false
C-113897,9770013897,2019-12-17,B-04,false
C-113898,9770013898,2022-02-19,B-04,true
C-113899,9770013899,2022-03-11,B-17,true
C-113900,9770013900,2021-08-18,B-08,false
C-113901,9770013901,2025-03-03,B-01,true
C-113902,9770013902,2022-08-11,B-09,false
C-113903,9770013903,2025-12-28,B-02,false
C-113904,9770013904,2019-10-27,B-17,false
C-113905,9770013905,2021-12-17,B-17,true
C-113906,9770013906,2021-07-09,B-04,false
C-113907,9770013907,2020-01-22,B-08,true
C-113908,9770013908,2024-10-27,B-04,false
C-113909,9770013909,2022-07-28,B-08,true
C-113910,9770013910,2022-11-01,B-04,false
C-113911,9770013911,2020-12-26,B-01,false
C-113912,9770013912,2025-09-24,B-01,true
C-113913,9770013913,2020-11-05,B-01,false
C-113914,9770013914,2021-06-27,B-09,false
C-113915,9770013915,2020-07-10,B-01,false
C-113916,9770013916,2020-01-17,B-02,true
C-113917,9770013917,2020-07-21,B-01,true
C-113918,9770013918,2019-10-21,B-09,false
C-113919,9770013919,2022-08-22,B-08,true
C-113920,9770013920,2021-09-07,B-17,false
C-113921,9770013921,2021-11-11,B-17,false
C-113922,9770013922,2025-12-09,B-17,false
C-113923,9770013923,2025-03-13,B-08,true
C-113924,9770013924,2025-11-13,B-01,false
C-113925,9770013925,2024-12-15,B-01,false
C-113926,9770013926,2025-07-27,B-01,false
C-113927,9770013927,2021-08-15,B-01,false
C-113928,9770013928,2023-09-07,B-01,false
C-113929,9770013929,2025-04-17,B-17,false
C-113930,9770013930,2022-02-14,B-04,false
C-113931,9770013931,2023-04-11,B-17,false
C-113932,9770013932,2019-08-03,B-09,false
C-113933,9770013933,2021-10-06,B-02,true
C-113934,9770013934,2020-04-02,B-04,true
C-113935,9770013935,2024-02-02,B-04,true
C-113936,9770013936,2021-06-23,B-09,true
C-113937,9770013937,2020-02-17,B-02,false
C-113938,9770013938,2023-05-11,B-02,false
C-113939,9770013939,2023-04-23,B-04,false
C-113940,9770013940,2024-02-20,B-09,false
C-113941,9770013941,2025-02-05,B-09,true
C-113942,9770013942,2023-09-17,B-02,false
C-113943,9770013943,2021-12-10,B-01,true
C-113944,9770013944,2021-09-08,B-09,true
C-113945,9770013945,2022-10-10,B-08,false
C-113946,9770013946,2021-10-19,B-08,false
C-113947,9770013947,2021-08-06,B-02,false
C-113948,9770013948,2020-02-01,B-17,false
C-113949,9770013949,2021-10-30,B-08,false
C-113950,9770013950,2024-02-13,B-09,false
C-113951,9770013951,2025-07-28,B-01,true
C-113952,9770013952,2022-08-29,B-09,true
C-113953,9770013953,2021-06-30,B-09,true
C-113954,9770013954,2022-03-05,B-08,true
C-113955,9770013955,2022-04-12,B-02,true
C-113956,9770013956,2025-06-06,B-02,true
C-113957,9770013957,2019-10-02,B-02,false
C-113958,9770013958,2021-04-10,B-09,false
C-113959,9770013959,2023-03-16,B-09,false
C-113960,9770013960,2022-07-09,B-08,false
C-113961,9770013961,2023-07-24,B-09,true
C-113962,9770013962,2019-12-26,B-01,true
C-113963,9770013963,2021-02-01,B-02,true
C-113964,9770013964,2020-04-18,B-09,false
C-113965,9770013965,2024-05-05,B-01,false
C-113966,9770013966,2023-01-07,B-08,false
C-113967,9770013967,2024-03-07,B-17,true
C-113968,9770013968,2019-10-02,B-04,true
C-113969,9770013969,2025-08-12,B-04,true
C-113970,9770013970,2021-09-27,B-09,false
C-113971,9770013971,2025-08-05,B-08,true
C-113972,9770013972,2024-02-28,B-17,false
C-113973,9770013973,2023-09-21,B-17,false
C-113974,9770013974,2025-07-24,B-02,false
C-113975,9770013975,2020-07-07,B-17,false
C-113976,9770013976,2023-03-03,B-09,false
C-113977,9770013977,2024-04-12,B-02,true
C-113978,9770013978,2019-10-17,B-01,true
C-113979,9770013979,2024-01-19,B-01,true
C-113980,9770013980,2021-11-09,B-01,false
C-113981,9770013981,2024-02-16,B-02,false
C-113982,9770013982,2023-02-19,B-04,true
C-113983,9770013983,2025-11-06,B-02,true
C-113984,9770013984,2026-01-26,B-08,true
C-113985,9770013985,2020-03-31,B-08,false
C-113986,9770013986,2022-11-25,B-01,false
C-113987,9770013987,2022-03-09,B-09,false
C-113988,9770013988,2020-04-27,B-09,false
C-113989,9770013989,2021-02-22,B-01,true
C-113990,9770013990,2023-04-09,B-04,false
C-113991,9770013991,2025-06-14,B-01,false
C-113992,9770013992,2025-07-23,B-09,false
C-113993,9770013993,2024-11-07,B-17,true
C-113994,9770013994,2021-11-17,B-04,false
C-113995,9770013995,2022-10-03,B-04,true
C-113996,9770013996,2022-01-22,B-09,false
C-113997,9770013997,2023-09-18,B-09,false
C-113998,9770013998,2020-11-05,B-17,false
C-113999,9770013999,2023-11-12,B-09,true
C-114000,9770014000,2021-03-26,B-01,true
C-114001,9770014001,2019-08-18,B-04,false
C-114002,9770014002,2019-09-01,B-09,true
C-114003,9770014003,2023-01-23,B-04,false
C-114004,9770014004,2024-06-09,B-01,false
C-114005,9770014005,2023-01-24,B-02,true
C-114006,9770014006,2024-08-25,B-01,false
C-114007,9770014007,2023-01-09,B-08,false
C-114008,9770014008,2025-12-05,B-02,false
C-114009,9770014009,2021-11-12,B-02,false
C-114010,9770014010,2022-10-17,B-17,false
C-114011,9770014011,2025-02-22,B-02,true
C-114012,9770014012,2021-06-17,B-01,false
C-114013,9770014013,2025-11-18,B-01,true
C-114014,9770014014,2020-07-12,B-09,false
C-114015,9770014015,2020-12-16,B-01,false
C-114016,9770014016,2020-08-20,B-08,false
C-114017,9770014017,2022-11-01,B-17,false
C-114018,9770014018,2024-05-31,B-08,true
C-114019,9770014019,2022-11-22,B-09,true
C-114020,9770014020,2024-11-01,B-09,false
C-114021,9770014021,2021-09-09,B-04,false
C-114022,9770014022,2025-08-13,B-09,false
C-114023,9770014023,2024-12-14,B-02,false
C-114024,9770014024,2024-05-01,B-08,true
C-114025,9770014025,2022-03-23,B-08,false
C-114026,9770014026,2024-06-07,B-02,true
C-114027,9770014027,2022-06-01,B-17,false
C-114028,9770014028,2025-09-09,B-09,true
C-114029,9770014029,2020-11-10,B-17,false
C-114030,9770014030,2024-11-07,B-08,false
C-114031,9770014031,2021-03-20,B-02,false
C-114032,9770014032,2024-09-18,B-09,false
C-114033,9770014033,2024-11-29,B-02,true
C-114034,9770014034,2024-10-12,B-08,false
C-114035,9770014035,2023-12-02,B-04,false
C-114036,9770014036,2022-03-12,B-08,false
C-114037,9770014037,2021-01-15,B-04,false
C-114038,9770014038,2022-10-02,B-04,true
C-114039,9770014039,2021-03-04,B-04,false
C-114040,9770014040,2020-10-30,B-17,false
C-114041,9770014041,2024-02-04,B-04,true
C-114042,9770014042,2020-07-27,B-04,false
C-114043,9770014043,2023-11-07,B-04,false
C-114044,9770014044,2021-11-17,B-08,false
C-114045,9770014045,2022-08-12,B-01,true
C-114046,9770014046,2024-10-12,B-04,false
C-114047,9770014047,2020-09-23,B-02,false
C-114048,9770014048,2022-08-26,B-08,false
C-114049,9770014049,2021-06-08,B-01,true
C-114050,9770014050,2021-08-07,B-09,false
C-114051,9770014051,2023-11-24,B-08,true
C-114052,9770014052,2022-10-11,B-09,false
C-114053,9770014053,2023-12-11,B-08,false
C-114054,9770014054,2024-11-27,B-17,true
C-114055,9770014055,2025-09-25,B-08,false
C-114056,9770014056,2024-05-15,B-01,false
C-114057,9770014057,2021-08-27,B-17,true
C-114058,9770014058,2021-06-15,B-09,false
C-114059,9770014059,2023-05-26,B-04,true
C-114060,9770014060,2024-02-04,B-02,true
C-114061,9770014061,2025-08-02,B-04,true
C-114062,9770014062,2022-10-25,B-08,false
C-114063,9770014063,2021-02-04,B-02,false
C-114064,9770014064,2021-06-22,B-17,false
C-114065,9770014065,2022-12-13,B-08,true
C-114066,9770014066,2019-11-15,B-09,false
C-114067,9770014067,2023-06-14,B-08,false
C-114068,9770014068,2021-10-23,B-04,true
C-114069,9770014069,2024-09-10,B-17,true
C-114070,9770014070,2022-11-11,B-08,false
C-114071,9770014071,2023-05-06,B-01,true
C-114072,9770014072,2023-03-02,B-01,false
C-114073,9770014073,2025-11-23,B-17,false
C-114074,9770014074,2021-06-08,B-01,true
C-114075,9770014075,2024-08-28,B-09,false
C-114076,9770014076,2024-09-08,B-09,true
C-114077,9770014077,2025-01-28,B-08,true
C-114078,9770014078,2022-09-21,B-08,false
C-114079,9770014079,2021-08-25,B-04,false
C-114080,9770014080,2025-01-08,B-04,false
C-114081,9770014081,2024-04-11,B-02,false
C-114082,9770014082,2022-08-24,B-08,true
C-114083,9770014083,2021-07-14,B-01,false
C-114084,9770014084,2019-12-06,B-04,false
C-114085,9770014085,2023-10-28,B-04,true
C-114086,9770014086,2022-06-16,B-02,true
C-114087,9770014087,2024-01-20,B-17,false
C-114088,9770014088,2023-03-03,B-01,false
C-114089,9770014089,2023-01-16,B-04,true
C-114090,9770014090,2022-02-21,B-04,false
C-114091,9770014091,2023-08-01,B-17,true
C-114092,9770014092,2022-07-26,B-04,false
C-114093,9770014093,2020-06-08,B-17,false
C-114094,9770014094,2024-09-16,B-09,false
C-114095,9770014095,2026-01-20,B-09,true
C-114096,9770014096,2026-01-06,B-01,true
C-114097,9770014097,2025-11-12,B-04,false
C-114098,9770014098,2019-06-05,B-04,false
C-114099,9770014099,2021-09-04,B-04,true
C-114100,9770014100,2020-01-05,B-17,false
C-114101,9770014101,2021-08-14,B-09,true
C-114102,9770014102,2021-07-02,B-02,false
C-114103,9770014103,2019-08-20,B-17,false
C-114104,9770014104,2023-01-25,B-01,false
C-114105,9770014105,2020-03-01,B-08,true
C-114106,9770014106,2024-03-06,B-09,false
C-114107,9770014107,2021-06-03,B-02,false
C-114108,9770014108,2022-09-10,B-01,true
C-114109,9770014109,2024-03-14,B-01,false
C-114110,9770014110,2024-11-05,B-04,false
C-114111,9770014111,2021-04-28,B-04,false
C-114112,9770014112,2025-12-02,B-02,true
C-114113,9770014113,2021-11-22,B-08,true
C-114114,9770014114,2019-06-27,B-01,false
C-114115,9770014115,2023-02-08,B-08,true
C-114116,9770014116,2023-06-06,B-02,true
C-114117,9770014117,2019-08-11,B-08,true
C-114118,9770014118,2025-04-12,B-04,false
C-114119,9770014119,2022-05-02,B-04,false
C-114120,9770014120,2020-06-19,B-17,false
C-114121,9770014121,2020-04-12,B-17,false
C-114122,9770014122,2024-01-07,B-01,false
C-114123,9770014123,2025-12-27,B-17,false
C-114124,9770014124,2021-02-09,B-02,false
C-114125,9770014125,2023-10-16,B-17,false
C-114126,9770014126,2023-05-26,B-17,true
C-114127,9770014127,2024-07-18,B-02,false
C-114128,9770014128,2021-01-08,B-02,true
C-114129,9770014129,2022-10-08,B-08,true
C-114130,9770014130,2020-01-27,B-17,true
C-114131,9770014131,2026-01-26,B-09,false
C-114132,9770014132,2020-08-16,B-01,true
C-114133,9770014133,2024-07-27,B-02,false
C-114134,9770014134,2021-12-06,B-04,true
C-114135,9770014135,2020-10-16,B-01,false
C-114136,9770014136,2020-03-16,B-09,false
C-114137,9770014137,2021-01-31,B-04,true
C-114138,9770014138,2022-12-09,B-08,false
C-114139,9770014139,2020-07-04,B-01,false
C-114140,9770014140,2021-02-08,B-09,true
C-114141,9770014141,2025-06-08,B-01,false
C-114142,9770014142,2022-06-06,B-01,true
C-114143,9770014143,2022-08-16,B-01,false
C-114144,9770014144,2025-03-17,B-01,true
C-114145,9770014145,2021-08-09,B-02,false
C-114146,9770014146,2022-04-16,B-04,false
C-114147,9770014147,2025-07-22,B-02,true
C-114148,9770014148,2021-09-03,B-17,true
C-114149,9770014149,2026-01-03,B-02,false
C-114150,9770014150,2022-11-22,B-04,true
C-114151,9770014151,2020-04-02,B-01,true
C-114152,9770014152,2026-02-18,B-08,true
C-114153,9770014153,2020-07-24,B-17,false
C-114154,9770014154,2020-01-17,B-08,false
C-114155,9770014155,2020-05-07,B-17,false
C-114156,9770014156,2019-06-08,B-09,false
C-114157,9770014157,2023-07-21,B-02,false
C-114158,9770014158,2023-12-22,B-01,false
C-114159,9770014159,2023-07-18,B-04,false
C-114160,9770014160,2026-01-11,B-04,false
C-114161,9770014161,2024-05-29,B-09,true
C-114162,9770014162,2023-01-08,B-01,true
C-114163,9770014163,2025-02-15,B-01,false
C-114164,9770014164,2025-11-12,B-08,false
C-114165,9770014165,2025-01-01,B-09,true
C-114166,9770014166,2025-10-30,B-04,true
C-114167,9770014167,2022-10-09,B-04,false
C-114168,9770014168,2023-12-01,B-01,false
C-114169,9770014169,2023-01-05,B-08,true
C-114170,9770014170,2020-12-18,B-01,true
C-114171,9770014171,2022-07-12,B-02,true
C-114172,9770014172,2020-05-05,B-01,true
C-114173,9770014173,2023-12-30,B-04,true
C-114174,9770014174,2021-09-26,B-17,false
C-114175,9770014175,2021-01-21,B-17,false
C-114176,9770014176,2020-03-17,B-08,false
C-114177,9770014177,2023-07-05,B-04,true
C-114178,9770014178,2021-12-08,B-17,true
C-114179,9770014179,2025-08-31,B-17,false
C-114180,9770014180,2022-02-25,B-09,true
C-114181,9770014181,2024-08-29,B-04,false
C-114182,9770014182,2024-11-23,B-02,false
C-114183,9770014183,2025-10-30,B-01,true
C-114184,9770014184,2025-12-19,B-04,true
C-114185,9770014185,2022-11-22,B-01,true
C-114186,9770014186,2020-10-21,B-08,true
C-114187,9770014187,2020-07-13,B-17,false
C-114188,9770014188,2022-04-20,B-01,false
C-114189,9770014189,2026-03-26,B-04,false
C-114190,9770014190,2023-01-04,B-08,true
C-114191,9770014191,2020-03-22,B-02,false
C-114192,9770014192,2023-07-19,B-08,true
C-114193,9770014193,2020-06-28,B-04,false
C-114194,9770014194,2022-08-16,B-01,false
C-114195,9770014195,2020-12-19,B-09,true
C-114196,9770014196,2019-10-08,B-08,false
C-114197,9770014197,2020-02-26,B-09,false
C-114198,9770014198,2025-02-19,B-02,false
C-114199,9770014199,2025-03-18,B-17,true
C-114200,9770014200,2023-02-22,B-04,true
C-114201,9770014201,2020-05-28,B-01,false
C-114202,9770014202,2024-10-16,B-01,false
C-114203,9770014203,2022-07-19,B-08,true
C-114204,9770014204,2025-04-28,B-08,true
C-114205,9770014205,2021-01-16,B-01,true
C-114206,9770014206,2019-11-07,B-08,false
C-114207,9770014207,2021-05-11,B-01,true
C-114208,9770014208,2023-12-21,B-08,true
C-114209,9770014209,2025-01-02,B-01,true
C-114210,9770014210,2023-10-05,B-08,false
C-114211,9770014211,2023-08-05,B-17,false
C-114212,9770014212,2023-08-01,B-02,false
C-114213,9770014213,2021-06-02,B-04,false
C-114214,9770014214,2022-01-10,B-01,true
C-114215,9770014215,2025-01-18,B-17,true
C-114216,9770014216,2020-07-29,B-17,true
C-114217,9770014217,2023-12-15,B-01,false
C-114218,9770014218,2025-02-04,B-04,true
C-114219,9770014219,2020-02-10,B-02,false
C-114220,9770014220,2021-03-31,B-02,true
C-114221,9770014221,2021-06-09,B-01,true
C-114222,9770014222,2024-09-02,B-01,true
C-114223,9770014223,2024-10-04,B-08,false
C-114224,9770014224,2025-07-28,B-01,true
C-114225,9770014225,2024-06-15,B-01,false
C-114226,9770014226,2025-07-26,B-17,false
C-114227,9770014227,2020-10-26,B-09,false
C-114228,9770014228,2022-04-01,B-09,false
C-114229,9770014229,2022-01-11,B-02,true
C-114230,9770014230,2023-12-04,B-02,true
C-114231,9770014231,2021-06-01,B-04,true
C-114232,9770014232,2025-08-18,B-17,false
C-114233,9770014233,2022-09-20,B-04,false
C-114234,9770014234,2023-03-24,B-17,false
C-114235,9770014235,2025-12-24,B-01,true
C-114236,9770014236,2020-12-16,B-09,false
C-114237,9770014237,2020-08-23,B-08,false
C-114238,9770014238,2022-09-29,B-08,true
C-114239,9770014239,2019-12-21,B-04,false
C-114240,9770014240,2020-05-24,B-04,true
C-114241,9770014241,2019-11-03,B-01,false
C-114242,9770014242,2023-06-19,B-09,false
C-114243,9770014243,2023-06-02,B-01,true
C-114244,9770014244,2023-02-25,B-01,false
C-114245,9770014245,2025-07-26,B-17,false
C-114246,9770014246,2021-03-14,B-04,false
C-114247,9770014247,2024-09-28,B-02,false
C-114248,9770014248,2024-04-19,B-01,false
C-114249,9770014249,2026-03-07,B-01,false
C-114250,9770014250,2026-01-23,B-02,false
C-114251,9770014251,2024-01-16,B-08,false
C-114252,9770014252,2024-07-15,B-01,false
C-114253,9770014253,2025-05-06,B-02,true
C-114254,9770014254,2021-08-03,B-17,false
C-114255,9770014255,2023-07-26,B-09,true
C-114256,9770014256,2020-07-31,B-01,false
C-114257,9770014257,2020-09-06,B-01,true
C-114258,9770014258,2020-10-29,B-09,false
C-114259,9770014259,2026-02-11,B-09,false
C-114260,9770014260,2022-04-03,B-02,false
C-114261,9770014261,2024-03-24,B-17,true
C-114262,9770014262,2023-04-14,B-08,true
C-114263,9770014263,2019-09-06,B-04,true
C-114264,9770014264,2021-04-20,B-17,true
C-114265,9770014265,2022-08-10,B-08,true
C-114266,9770014266,2023-01-02,B-04,false
C-114267,9770014267,2024-07-13,B-04,false
C-114268,9770014268,2026-01-05,B-08,false
C-114269,9770014269,2025-07-19,B-04,true
C-114270,9770014270,2021-04-10,B-17,true
C-114271,9770014271,2021-03-19,B-04,false
C-114272,9770014272,2022-04-11,B-01,true
C-114273,9770014273,2023-05-17,B-02,true
C-114274,9770014274,2022-08-01,B-01,true
C-114275,9770014275,2019-09-02,B-01,false
C-114276,9770014276,2024-04-25,B-01,false
C-114277,9770014277,2025-10-15,B-09,false
C-114278,9770014278,2020-03-21,B-09,true
C-114279,9770014279,2020-12-29,B-02,true
C-114280,9770014280,2021-01-10,B-17,false
C-114281,9770014281,2020-04-23,B-04,false
C-114282,9770014282,2021-07-04,B-01,true
C-114283,9770014283,2021-12-17,B-02,false
C-114284,9770014284,2025-02-14,B-01,false
C-114285,9770014285,2022-12-05,B-08,true
C-114286,9770014286,2019-09-06,B-02,false
C-114287,9770014287,2020-04-30,B-17,false
C-114288,9770014288,2020-04-24,B-08,false
C-114289,9770014289,2019-10-08,B-17,false
C-114290,9770014290,2026-02-20,B-09,false
C-114291,9770014291,2024-05-20,B-17,false
C-114292,9770014292,2023-03-17,B-08,false
C-114293,9770014293,2021-10-12,B-02,false
C-114294,9770014294,2022-01-11,B-04,true
C-114295,9770014295,2022-01-28,B-08,true
C-114296,9770014296,2022-07-01,B-09,false
C-114297,9770014297,2021-04-24,B-09,false
C-114298,9770014298,2021-10-25,B-09,false
C-114299,9770014299,2020-12-06,B-08,false
C-114300,9770014300,2020-12-04,B-08,false
C-114301,9770014301,2024-06-30,B-01,false
C-114302,9770014302,2020-08-22,B-08,false
C-114303,9770014303,2023-01-15,B-09,false
C-114304,9770014304,2024-10-01,B-02,false
C-114305,9770014305,2022-11-19,B-01,true
C-114306,9770014306,2021-03-09,B-08,false
C-114307,9770014307,2022-09-16,B-04,true
C-114308,9770014308,2019-11-19,B-01,false
C-114309,9770014309,2020-01-01,B-01,false
C-114310,9770014310,2024-11-05,B-01,false
C-114311,9770014311,2020-06-05,B-08,false
C-114312,9770014312,2025-05-26,B-02,false
C-114313,9770014313,2022-12-26,B-04,false
C-114314,9770014314,2025-09-05,B-04,true
C-114315,9770014315,2021-06-02,B-01,false
C-114316,9770014316,2022-03-03,B-02,false
C-114317,9770014317,2023-11-29,B-01,true
C-114318,9770014318,2021-04-12,B-02,false
C-114319,9770014319,2025-04-03,B-04,false
C-114320,9770014320,2022-01-13,B-04,false
C-114321,9770014321,2024-12-17,B-02,false
C-114322,9770014322,2022-03-29,B-04,false
C-114323,9770014323,2021-10-17,B-01,true
C-114324,9770014324,2020-05-22,B-08,true
C-114325,9770014325,2020-03-15,B-08,true
C-114326,9770014326,2024-12-07,B-09,true
C-114327,9770014327,2022-06-04,B-04,false
C-114328,9770014328,2020-08-22,B-08,false
C-114329,9770014329,2024-01-04,B-08,false
C-114330,9770014330,2022-07-11,B-17,true
C-114331,9770014331,2020-01-02,B-01,false
C-114332,9770014332,2023-07-04,B-09,false
C-114333,9770014333,2026-03-01,B-04,true
C-114334,9770014334,2026-01-10,B-09,true
C-114335,9770014335,2025-06-15,B-01,false
C-114336,9770014336,2020-07-28,B-17,false
C-114337,9770014337,2021-10-01,B-08,false
C-114338,9770014338,2020-06-26,B-04,true
C-114339,9770014339,2020-02-24,B-09,true
C-114340,9770014340,2025-02-14,B-09,false
C-114341,9770014341,2026-03-31,B-08,false
C-114342,9770014342,2020-05-03,B-04,false
C-114343,9770014343,2024-08-01,B-02,false
C-114344,9770014344,2024-11-14,B-09,false
C-114345,9770014345,2025-02-12,B-04,false
C-114346,9770014346,2024-02-19,B-09,false
C-114347,9770014347,2024-01-16,B-09,false
C-114348,9770014348,2023-03-17,B-02,true
C-114349,9770014349,2020-10-06,B-09,true
C-114350,9770014350,2026-03-01,B-02,true
C-114351,9770014351,2023-01-03,B-04,true
C-114352,9770014352,2021-04-30,B-04,false
C-114353,9770014353,2019-07-06,B-04,false
C-114354,9770014354,2021-07-21,B-17,true
C-114355,9770014355,2025-02-02,B-09,false
C-114356,9770014356,2023-04-03,B-08,true
C-114357,9770014357,2022-09-28,B-02,false
C-114358,9770014358,2021-09-27,B-04,false
C-114359,9770014359,2024-04-17,B-17,false
C-114360,9770014360,2023-11-27,B-08,true
C-114361,9770014361,2019-11-15,B-04,true
C-114362,9770014362,2022-11-10,B-01,false
C-114363,9770014363,2020-06-02,B-08,true
C-114364,9770014364,2019-10-27,B-09,true
C-114365,9770014365,2025-12-23,B-08,true
C-114366,9770014366,2020-06-16,B-04,false
C-114367,9770014367,2021-05-30,B-17,false
C-114368,9770014368,2021-08-01,B-08,true
C-114369,9770014369,2022-06-24,B-01,false
C-114370,9770014370,2019-09-10,B-08,false
C-114371,9770014371,2023-07-28,B-09,true
C-114372,9770014372,2026-03-28,B-01,true
C-114373,9770014373,2021-11-28,B-09,false
C-114374,9770014374,2025-05-15,B-01,true
C-114375,9770014375,2021-07-05,B-02,true
C-114376,9770014376,2021-12-04,B-01,false
C-114377,9770014377,2023-11-24,B-17,false
C-114378,9770014378,2023-04-22,B-09,false
C-114379,9770014379,2022-08-28,B-09,true
C-114380,9770014380,2025-01-24,B-08,true
C-114381,9770014381,2023-04-07,B-02,true
C-114382,9770014382,2023-03-28,B-17,true
C-114383,9770014383,2025-03-01,B-08,true
C-114384,9770014384,2025-06-21,B-17,false
C-114385,9770014385,2021-06-20,B-09,false
C-114386,9770014386,2022-09-28,B-08,false
C-114387,9770014387,2022-01-20,B-09,true
C-114388,9770014388,2023-07-02,B-04,true
C-114389,9770014389,2019-07-18,B-04,false
C-114390,9770014390,2024-02-27,B-09,true
C-114391,9770014391,2025-12-25,B-02,false
C-114392,9770014392,2023-10-27,B-04,true
C-114393,9770014393,2023-05-09,B-17,false
C-114394,9770014394,2019-07-21,B-02,true
C-114395,9770014395,2020-10-14,B-04,false
C-114396,9770014396,2024-01-12,B-09,false
C-114397,9770014397,2024-06-25,B-01,true
C-114398,9770014398,2025-02-21,B-02,false
C-114399,9770014399,2019-06-23,B-17,false
C-114400,9770014400,2023-01-26,B-02,false
C-114401,9770014401,2019-12-14,B-02,false
C-114402,9770014402,2021-10-19,B-04,true
C-114403,9770014403,2025-10-21,B-17,false
C-114404,9770014404,2023-10-30,B-08,false
C-114405,9770014405,2022-04-27,B-17,true
C-114406,9770014406,2023-04-07,B-08,false
C-114407,9770014407,2020-05-07,B-02,false
C-114408,9770014408,2021-03-22,B-17,false
C-114409,9770014409,2022-04-07,B-09,false
C-114410,9770014410,2022-12-18,B-17,true
C-114411,9770014411,2019-12-11,B-08,false
C-114412,9770014412,2025-10-17,B-02,true
C-114413,9770014413,2022-04-11,B-02,false
C-114414,9770014414,2024-01-19,B-09,true
C-114415,9770014415,2023-11-05,B-08,false
C-114416,9770014416,2022-07-11,B-04,false
C-114417,9770014417,2026-01-20,B-04,true
C-114418,9770014418,2024-12-07,B-08,false
C-114419,9770014419,2025-06-27,B-09,true
C-114420,9770014420,2023-06-16,B-02,true
C-114421,9770014421,2019-09-18,B-09,false
C-114422,9770014422,2021-07-03,B-09,false
C-114423,9770014423,2025-01-15,B-02,true
C-114424,9770014424,2021-05-11,B-17,false
C-114425,9770014425,2025-02-07,B-08,false
C-114426,9770014426,2021-04-30,B-04,true
C-114427,9770014427,2022-06-23,B-04,true
C-114428,9770014428,2025-02-14,B-09,false
C-114429,9770014429,2020-02-18,B-08,true
C-114430,9770014430,2023-11-11,B-09,true
C-114431,9770014431,2020-08-22,B-02,false
C-114432,9770014432,2025-11-30,B-02,false
C-114433,9770014433,2020-12-12,B-09,true
C-114434,9770014434,2022-09-15,B-02,false
C-114435,9770014435,2019-08-15,B-04,true
C-114436,9770014436,2022-10-11,B-17,false
C-114437,9770014437,2023-07-03,B-09,false
C-114438,9770014438,2021-08-29,B-08,true
C-114439,9770014439,2022-07-23,B-02,true
C-114440,9770014440,2022-05-22,B-01,false
C-114441,9770014441,2023-06-28,B-04,false
C-114442,9770014442,2026-02-03,B-02,false
C-114443,9770014443,2021-07-19,B-08,true
C-114444,9770014444,2022-08-10,B-01,true
C-114445,9770014445,2025-11-23,B-01,false
C-114446,9770014446,2024-09-16,B-09,false
C-114447,9770014447,2022-10-08,B-08,false
C-114448,9770014448,2022-01-29,B-09,false
C-114449,9770014449,2023-06-27,B-04,false
C-114450,9770014450,2022-12-12,B-01,false
C-114451,9770014451,2023-04-20,B-01,false
C-114452,9770014452,2025-03-07,B-01,false
C-114453,9770014453,2025-12-15,B-01,true
C-114454,9770014454,2023-05-14,B-09,false
C-114455,9770014455,2025-03-08,B-01,false
C-114456,9770014456,2022-05-22,B-09,true
C-114457,9770014457,2025-11-23,B-09,false
C-114458,9770014458,2024-12-10,B-08,false
C-114459,9770014459,2022-05-03,B-01,false
C-114460,9770014460,2025-04-06,B-01,true
C-114461,9770014461,2021-12-28,B-08,false
C-114462,9770014462,2020-03-16,B-02,true
C-114463,9770014463,2020-10-20,B-17,false
C-114464,9770014464,2022-11-28,B-02,false
C-114465,9770014465,2021-03-20,B-09,false
C-114466,9770014466,2025-07-02,B-02,true
C-114467,9770014467,2022-05-09,B-08,false
C-114468,9770014468,2021-02-05,B-02,true
C-114469,9770014469,2022-08-06,B-04,true
C-114470,9770014470,2022-12-16,B-17,true
C-114471,9770014471,2023-10-26,B-02,true
C-114472,9770014472,2023-06-30,B-08,true
C-114473,9770014473,2026-02-16,B-02,true
C-114474,9770014474,2022-08-19,B-09,true
C-114475,9770014475,2023-09-20,B-04,true
C-114476,9770014476,2025-02-11,B-17,true
C-114477,9770014477,2020-10-27,B-02,true
C-114478,9770014478,2022-04-04,B-17,false
C-114479,9770014479,2023-06-03,B-02,false
C-114480,9770014480,2024-07-17,B-08,true
C-114481,9770014481,2026-01-31,B-02,false
C-114482,9770014482,2019-06-04,B-04,true
C-114483,9770014483,2025-05-26,B-02,false
C-114484,9770014484,2024-05-13,B-17,true
C-114485,9770014485,2023-08-29,B-09,false
C-114486,9770014486,2021-06-30,B-02,false
C-114487,9770014487,2024-01-15,B-01,false
C-114488,9770014488,2019-10-07,B-09,false
C-114489,9770014489,2020-07-12,B-08,false
C-114490,9770014490,2025-10-03,B-08,true
C-114491,9770014491,2025-02-07,B-04,true
C-114492,9770014492,2023-07-09,B-08,false
C-114493,9770014493,2024-09-16,B-08,true
C-114494,9770014494,2024-02-29,B-17,false
C-114495,9770014495,2022-12-28,B-04,true
C-114496,9770014496,2023-06-26,B-02,true
C-114497,9770014497,2021-11-09,B-04,true
C-114498,9770014498,2025-09-27,B-09,false
C-114499,9770014499,2024-07-17,B-04,false
C-114500,9770014500,2019-08-18,B-08,false
