sale_id,line_no,sku,quantity,uom,unit_price,line_total,promotion_id
S-110913,1,QX-FRZ-024,1,unit,6.45,6.45,
S-110913,2,QX-BAK-233,3,unit,3.66,10.98,
S-110913,3,QX-DRK-220,3,unit,5.47,16.41,
S-110913,4,QX-BAK-347,0.466,kg,8.07,3.76,PRM-030
S-110913,5,QX-CER-741,1,unit,3.02,3.02,
S-110913,6,QX-DRY-279,2,unit,6.88,13.76,
S-110913,7,QX-PET-540,1,unit,9.96,9.96,
S-110913,8,QX-DRK-712,2,unit,5.25,10.50,
S-110913,9,QX-BWS-591,3,unit,11.25,33.75,
S-110913,10,QX-BWS-461,2,unit,34.90,69.80,
S-110914,1,QX-PET-255,2,unit,2.79,5.58,
S-110914,2,QX-HHD-170,2,unit,4.27,8.54,
S-110915,1,QX-PRO-045,2,unit,4.11,8.22,
S-110915,2,QX-BAK-877,1.198,kg,5.53,6.62,
S-110915,3,QX-HBC-049,1,unit,8.55,8.55,
S-110915,4,QX-PET-422,3,unit,3.68,11.04,
S-110915,5,QX-BWS-754,3,unit,25.44,76.32,
S-110915,6,QX-BWS-785,2,unit,22.85,45.70,
S-110916,1,QX-BWS-837,1,unit,9.22,9.22,
S-110916,2,QX-TIN-998,3,unit,0.75,2.25,PRM-027
S-110916,3,QX-HBC-430,2,unit,5.63,11.26,
S-110916,4,QX-BAK-377,0.418,kg,6.02,2.52,
S-110916,5,QX-CHL-738,3,unit,8.38,25.14,
S-110916,6,QX-CHL-409,3,unit,4.31,12.93,
S-110917,1,QX-PET-741,3,unit,7.02,21.06,
S-110918,1,QX-CER-352,2,unit,1.52,3.04,
S-110918,2,QX-TIN-892,2,unit,1.26,2.52,
S-110919,1,QX-DRY-415,2,unit,3.70,7.40,
S-110919,2,QX-DRY-910,1,unit,2.72,2.72,
S-110919,3,QX-BAK-202,0.873,kg,3.42,2.99,
S-110919,4,QX-TIN-671,3,unit,1.21,3.63,
S-110919,5,QX-CHL-230,2,unit,3.70,7.40,
S-110919,6,QX-BAK-629,2,unit,2.64,5.28,
S-110919,7,QX-PET-221,3,unit,10.23,30.69,
S-110919,8,QX-BAK-693,2,unit,2.37,4.74,
S-110919,9,QX-CER-401,3,unit,2.64,7.92,PRM-040
S-110920,1,QX-DRY-617,1,unit,3.05,3.05,
S-110920,2,QX-FRZ-704,3,unit,1.46,4.38,
S-110920,3,QX-DRY-982,2,unit,0.80,1.60,
S-110920,4,QX-BWS-218,2,unit,18.81,37.62,
S-110920,5,QX-BAK-692,0.152,kg,6.46,0.98,
S-110920,6,QX-PRO-428,1,unit,3.53,3.53,
S-110920,7,QX-PET-916,2,unit,4.77,9.54,
S-110920,8,QX-DRY-758,3,unit,4.29,12.87,PRM-036
S-110920,9,QX-DRY-773,3,unit,4.65,13.95,
S-110921,1,QX-BAK-272,2,unit,2.08,4.16,PRM-036
S-110922,1,QX-BWS-836,2,unit,27.20,54.40,
S-110922,2,QX-HBC-857,2,unit,12.15,24.30,
S-110922,3,QX-TIN-631,1,unit,2.68,2.68,
S-110922,4,QX-TIN-390,2,unit,1.26,2.52,
S-110922,5,QX-DRY-498,3,unit,6.77,20.31,PRM-003
S-110922,6,QX-CER-770,2,unit,1.66,3.32,
S-110922,7,QX-CER-000,2,unit,2.00,4.00,
S-110922,8,QX-FRZ-273,2,unit,7.24,14.48,
S-110922,9,QX-CER-780,2,unit,2.76,5.52,
S-110922,10,QX-BAK-597,3,unit,2.99,8.97,
S-110922,11,QX-CER-277,2,unit,3.12,6.24,
S-110922,12,QX-FRZ-249,2,unit,3.15,6.30,
S-110922,13,QX-TIN-382,1,unit,2.52,2.52,
S-110922,14,QX-PRO-241,2,unit,2.75,5.50,PRM-038
S-110923,1,QX-PRO-688,0.697,kg,3.35,2.33,
S-110923,2,QX-PET-467,3,unit,1.19,3.57,
S-110924,1,QX-HHD-431,2,unit,8.61,17.22,
S-110925,1,QX-HHD-844,1,unit,3.67,3.67,
S-110925,2,QX-CER-250,2,unit,2.15,4.30,
S-110925,3,QX-CHL-328,1.76,kg,13.84,24.36,
S-110925,4,QX-CHL-815,2,unit,3.89,7.78,
S-110925,5,QX-FRZ-916,2,unit,2.55,5.10,
S-110925,6,QX-CER-276,2,unit,3.83,7.66,
S-110925,7,QX-HHD-508,2,unit,1.00,2.00,
S-110925,8,QX-DRK-000,1,unit,5.14,5.14,
S-110925,9,QX-CHL-503,2.152,kg,21.93,47.19,
S-110926,1,QX-CER-150,2,unit,3.71,7.42,
S-110926,2,QX-CER-390,1,unit,1.70,1.70,
S-110926,3,QX-FRZ-060,2,unit,7.67,15.34,PRM-003
S-110927,1,QX-CER-474,1,unit,2.18,2.18,
S-110927,2,QX-FRZ-525,2,unit,8.02,16.04,
S-110928,1,QX-BAK-913,1.013,kg,6.44,6.52,
S-110929,1,QX-BWS-505,2,unit,24.12,48.24,
S-110930,1,QX-DRK-202,2,unit,0.70,1.40,
S-110930,2,QX-HHD-604,2,unit,4.14,8.28,
S-110930,3,QX-DRY-030,2,unit,2.45,4.90,
S-110930,4,QX-HHD-377,1,unit,7.24,7.24,
S-110930,5,QX-DRY-141,1,unit,4.99,4.99,
S-110930,6,QX-DRK-601,2,unit,0.60,1.20,PRM-029
S-110930,7,QX-TIN-753,3,unit,1.69,5.07,
S-110930,8,QX-TIN-697,2,unit,1.20,2.40,
S-110930,9,QX-CHL-211,3,unit,1.95,5.85,
S-110930,10,QX-DRY-772,3,unit,3.09,9.27,
S-110930,11,QX-HBC-920,2,unit,1.82,3.64,
S-110930,12,QX-HBC-345,2,unit,12.22,24.44,
S-110930,13,QX-BWS-269,2,unit,25.55,51.10,
S-110931,1,QX-FRZ-931,3,unit,1.97,5.91,PRM-002
S-110931,2,QX-HHD-570,1,unit,1.14,1.14,
S-110931,3,QX-DRY-085,2,unit,1.65,3.30,
S-110931,4,QX-PRO-066,0.851,kg,4.02,3.42,
S-110932,1,QX-PET-002,2,unit,3.53,7.06,
S-110932,2,QX-HHD-310,2,unit,2.87,5.74,
S-110933,1,QX-HBC-320,2,unit,4.17,8.34,
S-110933,2,QX-DRY-755,1,unit,2.41,2.41,
S-110933,3,QX-BWS-388,1,unit,22.35,22.35,
S-110934,1,QX-BAK-761,2,unit,0.70,1.40,PRM-033
S-110934,2,QX-TIN-447,3,unit,2.66,7.98,
S-110934,3,QX-HHD-443,2,unit,5.12,10.24,
S-110935,1,QX-DRY-191,3,unit,4.00,12.00,
S-110936,1,QX-CHL-846,1,unit,4.79,4.79,
S-110937,1,QX-BAK-553,1.166,kg,3.59,4.19,
S-110938,1,QX-CER-151,3,unit,3.89,11.67,
S-110939,1,QX-PET-479,1,unit,7.31,7.31,
S-110939,2,QX-BAK-307,1,unit,1.66,1.66,
S-110939,3,QX-DRY-053,2,unit,6.63,13.26,
S-110939,4,QX-DRY-198,2,unit,1.35,2.70,
S-110939,5,QX-PRO-403,0.729,kg,4.23,3.08,
S-110939,6,QX-CHL-180,3,unit,2.65,7.95,
S-110939,7,QX-DRK-014,1,unit,2.15,2.15,
S-110939,8,QX-BWS-470,2,unit,22.18,44.36,
S-110939,9,QX-HHD-845,1,unit,5.55,5.55,
S-110939,10,QX-HBC-040,2,unit,6.27,12.54,
S-110939,11,QX-HBC-798,3,unit,4.67,14.01,
S-110939,12,QX-CER-091,2,unit,1.80,3.60,
S-110939,13,QX-CHL-527,0.257,kg,5.60,1.44,
S-110939,14,QX-TIN-404,1,unit,1.17,1.17,
S-110939,15,QX-FRZ-569,3,unit,1.99,5.97,
S-110939,16,QX-FRZ-625,2,unit,6.25,12.50,
S-110939,17,QX-FRZ-392,3,unit,6.24,18.72,
S-110940,1,QX-FRZ-569,2,unit,1.99,3.98,PRM-050
S-110940,2,QX-DRY-144,2,unit,4.40,8.80,
S-110941,1,QX-PET-559,2,unit,8.05,16.10,
S-110942,1,QX-CER-513,2,unit,3.78,7.56,
S-110942,2,QX-FRZ-492,3,unit,7.89,23.67,
S-110942,3,QX-DRK-634,1,unit,2.08,2.08,
S-110942,4,QX-HHD-554,3,unit,8.52,25.56,
S-110942,5,QX-DRK-796,3,unit,0.90,2.70,
S-110942,6,QX-FRZ-368,1,unit,4.97,4.97,
S-110942,7,QX-HBC-800,1,unit,4.30,4.30,
S-110942,8,QX-HBC-105,2,unit,6.87,13.74,
S-110942,9,QX-HHD-576,2,unit,7.54,15.08,
S-110942,10,QX-TIN-556,3,unit,0.55,1.65,
S-110942,11,QX-DRY-112,2,unit,6.59,13.18,
S-110942,12,QX-BWS-087,2,unit,21.07,42.14,
S-110942,13,QX-BWS-074,1,unit,7.83,7.83,
S-110942,14,QX-BWS-270,2,unit,21.32,42.64,
S-110943,1,QX-CHL-021,0.317,kg,9.79,3.10,
S-110944,1,QX-HHD-514,1,unit,5.06,5.06,
S-110944,2,QX-BAK-682,2,unit,2.07,4.14,
S-110944,3,QX-HHD-286,1,unit,6.79,6.79,
S-110944,4,QX-DRY-158,1,unit,2.91,2.91,
S-110944,5,QX-BWS-138,2,unit,16.52,33.04,
S-110944,6,QX-DRY-661,3,unit,6.14,18.42,
S-110944,7,QX-CHL-023,0.584,kg,14.81,8.65,
S-110944,8,QX-CHL-013,3,unit,3.40,10.20,
S-110944,9,QX-PRO-487,0.341,kg,4.12,1.40,
S-110944,10,QX-TIN-750,2,unit,2.87,5.74,
S-110944,11,QX-TIN-560,3,unit,2.14,6.42,
S-110944,12,QX-BAK-426,3,unit,1.81,5.43,
S-110944,13,QX-DRY-913,2,unit,5.32,10.64,PRM-040
S-110944,14,QX-BAK-408,2.134,kg,5.48,11.69,
S-110944,15,QX-FRZ-018,3,unit,2.40,7.20,
S-110944,16,QX-FRZ-289,3,unit,8.22,24.66,
S-110944,17,QX-FRZ-185,2,unit,2.06,4.12,
S-110944,18,QX-TIN-587,2,unit,2.46,4.92,
S-110944,19,QX-FRZ-615,2,unit,7.89,15.78,
S-110945,1,QX-HHD-601,1,unit,3.32,3.32,
S-110946,1,QX-CER-960,1,unit,1.91,1.91,
S-110946,2,QX-FRZ-774,1,unit,6.94,6.94,
S-110946,3,QX-BAK-337,2.06,kg,3.84,7.91,
S-110946,4,QX-PET-533,3,unit,10.04,30.12,
S-110947,1,QX-HHD-372,3,unit,8.30,24.90,
S-110948,1,QX-BWS-397,2,unit,4.23,8.46,
S-110949,1,QX-FRZ-622,2,unit,3.90,7.80,PRM-021
S-110949,2,QX-CER-458,2,unit,2.72,5.44,
S-110949,3,QX-BWS-302,2,unit,30.59,61.18,
S-110949,4,QX-BWS-151,1,unit,18.40,18.40,
S-110950,1,QX-BWS-300,2,unit,11.40,22.80,
S-110950,2,QX-CER-124,1,unit,2.01,2.01,
S-110950,3,QX-DRY-365,2,unit,5.72,11.44,
S-110950,4,QX-CER-987,3,unit,2.15,6.45,
S-110950,5,QX-CER-518,2,unit,3.26,6.52,
S-110950,6,QX-PET-540,2,unit,9.96,19.92,
S-110951,1,QX-HHD-803,1,unit,2.10,2.10,
S-110951,2,QX-PET-540,2,unit,9.96,19.92,
S-110951,3,QX-CER-872,2,unit,2.95,5.90,PRM-013
S-110951,4,QX-DRY-052,2,unit,4.28,8.56,
S-110951,5,QX-DRK-600,2,unit,6.18,12.36,PRM-053
S-110951,6,QX-PRO-146,2,unit,4.46,8.92,
S-110951,7,QX-BWS-627,2,unit,32.71,65.42,
S-110952,1,QX-TIN-656,1,unit,1.98,1.98,
S-110952,2,QX-CER-451,2,unit,1.52,3.04,
S-110953,1,QX-HBC-366,2,unit,13.31,26.62,PRM-027
S-110954,1,QX-FRZ-094,1,unit,1.15,1.15,
S-110954,2,QX-CHL-530,2,unit,4.42,8.84,
S-110955,1,QX-TIN-332,3,unit,1.59,4.77,
S-110955,2,QX-DRK-712,2,unit,5.25,10.50,
S-110955,3,QX-TIN-860,2,unit,1.59,3.18,PRM-021
S-110955,4,QX-HHD-764,3,unit,11.66,34.98,
S-110956,1,QX-DRK-020,1,unit,1.57,1.57,
S-110957,1,QX-FRZ-981,2,unit,4.07,8.14,
S-110958,1,QX-DRY-085,2,unit,1.65,3.30,
S-110959,1,QX-FRZ-568,2,unit,6.80,13.60,
S-110960,1,QX-DRK-609,2,unit,4.54,9.08,
S-110961,1,QX-CER-392,2,unit,4.15,8.30,
S-110962,1,QX-BWS-719,2,unit,15.76,31.52,
S-110962,2,QX-DRK-624,1,unit,4.64,4.64,
S-110962,3,QX-CHL-716,1.315,kg,8.99,11.82,
S-110962,4,QX-HBC-416,1,unit,5.18,5.18,
S-110962,5,QX-HBC-098,2,unit,10.89,21.78,
S-110962,6,QX-FRZ-754,1,unit,1.51,1.51,PRM-024
S-110962,7,QX-PRO-411,2,unit,5.22,10.44,
S-110962,8,QX-TIN-092,2,unit,1.59,3.18,
S-110962,9,QX-PET-838,1,unit,2.94,2.94,
S-110963,1,QX-BWS-897,1,unit,16.43,16.43,
S-110963,2,QX-CER-757,2,unit,3.18,6.36,
S-110963,3,QX-CER-781,1,unit,2.35,2.35,
S-110963,4,QX-FRZ-729,3,unit,4.39,13.17,
S-110963,5,QX-BAK-941,1,unit,1.31,1.31,
S-110963,6,QX-TIN-270,2,unit,2.24,4.48,
S-110963,7,QX-DRK-882,3,unit,2.42,7.26,
S-110963,8,QX-DRY-090,1,unit,4.88,4.88,
S-110963,9,QX-HHD-170,1,unit,4.27,4.27,
S-110963,10,QX-PRO-143,2,unit,4.23,8.46,
S-110963,11,QX-DRK-949,2,unit,1.58,3.16,
S-110963,12,QX-PRO-876,1,unit,1.05,1.05,
S-110963,13,QX-HBC-583,1,unit,3.78,3.78,
S-110964,1,QX-CHL-172,1,unit,4.40,4.40,
S-110965,1,QX-DRY-308,1,unit,5.14,5.14,
S-110966,1,QX-PRO-829,0.494,kg,2.57,1.27,
S-110966,2,QX-CER-589,3,unit,1.39,4.17,
S-110966,3,QX-FRZ-410,2,unit,3.72,7.44,
S-110966,4,QX-BWS-076,1,unit,25.16,25.16,
S-110967,1,QX-TIN-881,2,unit,1.69,3.38,
S-110967,2,QX-DRK-152,3,unit,3.49,10.47,
S-110967,3,QX-CER-628,1,unit,3.36,3.36,
S-110967,4,QX-BAK-329,1.977,kg,8.46,16.73,
S-110967,5,QX-PRO-218,2,unit,2.40,4.80,
S-110968,1,QX-BWS-876,1,unit,6.68,6.68,
S-110968,2,QX-CER-333,2,unit,3.93,7.86,
S-110969,1,QX-BWS-383,2,unit,25.64,51.28,
S-110970,1,QX-BWS-992,2,unit,30.07,60.14,PRM-010
S-110971,1,QX-PRO-748,2,unit,4.45,8.90,
S-110971,2,QX-HBC-127,2,unit,5.67,11.34,
S-110971,3,QX-CHL-500,0.408,kg,11.87,4.84,
S-110972,1,QX-DRY-019,3,unit,4.20,12.60,
S-110972,2,QX-CHL-405,1,unit,7.50,7.50,PRM-022
S-110972,3,QX-PRO-619,3,unit,4.07,12.21,
S-110973,1,QX-PRO-488,1.617,kg,3.88,6.27,
S-110973,2,QX-BAK-316,0.623,kg,6.42,4.00,
S-110973,3,QX-HHD-245,2,unit,3.53,7.06,
S-110973,4,QX-BAK-666,1,unit,2.20,2.20,
S-110973,5,QX-BAK-105,2,unit,3.67,7.34,
S-110973,6,QX-DRK-402,2,unit,2.15,4.30,
S-110973,7,QX-DRK-863,2,unit,4.80,9.60,
S-110973,8,QX-CER-991,3,unit,2.72,8.16,
S-110973,9,QX-HHD-096,2,unit,6.25,12.50,
S-110973,10,QX-CHL-924,3,unit,5.90,17.70,
S-110973,11,QX-DRY-792,1,unit,4.31,4.31,
S-110973,12,QX-HHD-394,3,unit,5.66,16.98,
S-110973,13,QX-PET-277,1,unit,4.39,4.39,PRM-051
S-110973,14,QX-DRK-378,2,unit,1.92,3.84,
S-110973,15,QX-BAK-941,3,unit,1.31,3.93,
S-110973,16,QX-DRY-541,2,unit,3.54,7.08,
S-110973,17,QX-TIN-298,3,unit,2.63,7.89,
S-110973,18,QX-BAK-970,2,unit,3.79,7.58,
S-110973,19,QX-BAK-329,1.627,kg,8.46,13.76,
S-110973,20,QX-CER-190,3,unit,1.62,4.86,
S-110973,21,QX-PRO-262,1.838,kg,2.64,4.85,
S-110973,22,QX-CER-248,2,unit,2.86,5.72,
S-110973,23,QX-BWS-836,3,unit,27.20,81.60,
S-110974,1,QX-TIN-108,3,unit,2.26,6.78,
S-110974,2,QX-HBC-456,2,unit,5.85,11.70,
S-110974,3,QX-PET-602,2,unit,1.63,3.26,
S-110974,4,QX-DRY-083,2,unit,1.20,2.40,
S-110974,5,QX-PRO-482,2,unit,0.90,1.80,
S-110974,6,QX-DRY-097,2,unit,5.47,10.94,
S-110975,1,QX-TIN-288,1,unit,1.11,1.11,
S-110975,2,QX-DRY-359,2,unit,3.59,7.18,
S-110975,3,QX-BAK-546,3,unit,4.17,12.51,
S-110976,1,QX-BWS-311,2,unit,37.47,74.94,
S-110976,2,QX-HHD-260,1,unit,9.59,9.59,
S-110976,3,QX-BAK-796,1,unit,1.15,1.15,
S-110976,4,QX-CER-226,2,unit,4.02,8.04,
S-110976,5,QX-PET-249,2,unit,8.42,16.84,PRM-022
S-110976,6,QX-PRO-425,2,unit,4.43,8.86,
S-110976,7,QX-DRY-279,2,unit,6.88,13.76,
S-110976,8,QX-FRZ-802,2,unit,5.41,10.82,
S-110976,9,QX-CHL-956,1,unit,4.82,4.82,
S-110976,10,QX-HHD-113,3,unit,7.60,22.80,
S-110976,11,QX-CER-438,2,unit,3.39,6.78,
S-110976,12,QX-BAK-629,1,unit,2.64,2.64,PRM-039
S-110976,13,QX-HHD-170,2,unit,4.27,8.54,
S-110977,1,QX-TIN-712,2,unit,1.50,3.00,
S-110977,2,QX-PRO-726,2,unit,5.33,10.66,
S-110977,3,QX-DRY-224,2,unit,6.49,12.98,
S-110977,4,QX-DRY-423,2,unit,6.82,13.64,
S-110977,5,QX-HHD-855,2,unit,7.42,14.84,PRM-057
S-110978,1,QX-DRK-455,2,unit,1.89,3.78,
S-110979,1,QX-BAK-703,1,unit,3.42,3.42,
S-110980,1,QX-PRO-672,1,unit,3.58,3.58,
S-110980,2,QX-BAK-335,1,unit,3.85,3.85,
S-110980,3,QX-PRO-949,2,unit,4.97,9.94,
S-110980,4,QX-CHL-784,1.23,kg,17.19,21.14,
S-110980,5,QX-DRK-259,3,unit,5.46,16.38,
S-110980,6,QX-TIN-671,2,unit,1.21,2.42,
S-110980,7,QX-BWS-621,2,unit,24.27,48.54,
S-110981,1,QX-BWS-428,3,unit,8.55,25.65,
S-110982,1,QX-DRK-814,1,unit,2.91,2.91,
S-110982,2,QX-DRY-491,2,unit,2.75,5.50,
S-110982,3,QX-BAK-374,0.29,kg,3.11,0.90,
S-110982,4,QX-CER-309,1,unit,2.92,2.92,
S-110982,5,QX-CER-866,1,unit,4.22,4.22,
S-110982,6,QX-BWS-907,2,unit,16.55,33.10,
S-110983,1,QX-HBC-740,2,unit,2.58,5.16,PRM-054
S-110984,1,QX-TIN-542,2,unit,2.44,4.88,
S-110984,2,QX-CER-840,2,unit,4.03,8.06,
S-110985,1,QX-BAK-766,3,unit,2.63,7.89,PRM-045
S-110985,2,QX-FRZ-665,1,unit,2.41,2.41,
S-110986,1,QX-TIN-270,2,unit,2.24,4.48,
S-110986,2,QX-PRO-204,0.368,kg,4.50,1.66,
S-110987,1,QX-CHL-650,1.403,kg,13.57,19.04,
S-110988,1,QX-HHD-235,1,unit,1.60,1.60,
S-110988,2,QX-CER-151,1,unit,3.89,3.89,
S-110988,3,QX-CER-741,3,unit,3.02,9.06,
S-110989,1,QX-BWS-323,3,unit,30.24,90.72,PRM-016
S-110990,1,QX-FRZ-806,3,unit,1.96,5.88,PRM-031
S-110991,1,QX-HHD-203,3,unit,11.07,33.21,
S-110992,1,QX-DRK-949,3,unit,1.58,4.74,
S-110992,2,QX-BAK-443,0.783,kg,7.08,5.54,PRM-042
S-110993,1,QX-CHL-343,3,unit,6.48,19.44,
S-110993,2,QX-HHD-795,3,unit,5.91,17.73,
S-110993,3,QX-BAK-046,2,unit,4.12,8.24,
S-110993,4,QX-DRY-664,2,unit,5.46,10.92,PRM-026
S-110993,5,QX-BAK-598,1,unit,3.27,3.27,
S-110993,6,QX-CHL-500,1.031,kg,11.87,12.24,
S-110993,7,QX-PET-842,3,unit,5.86,17.58,
S-110993,8,QX-TIN-456,2,unit,0.95,1.90,
S-110993,9,QX-DRY-224,1,unit,6.49,6.49,
S-110993,10,QX-PRO-870,3,unit,0.80,2.40,
S-110993,11,QX-CHL-225,0.461,kg,12.11,5.58,
S-110993,12,QX-BWS-311,2,unit,37.47,74.94,
S-110993,13,QX-CHL-067,2,unit,8.45,16.90,
S-110994,1,QX-PRO-121,1.765,kg,2.48,4.38,PRM-050
S-110995,1,QX-FRZ-072,2,unit,3.92,7.84,
S-110996,1,QX-PRO-238,1.534,kg,2.21,3.39,
S-110996,2,QX-BWS-269,1,unit,25.55,25.55,
S-110996,3,QX-HBC-172,2,unit,13.19,26.38,
S-110997,1,QX-HHD-667,2,unit,7.99,15.98,
S-110997,2,QX-BAK-820,1.751,kg,5.59,9.79,
S-110997,3,QX-PRO-485,3,unit,4.27,12.81,
S-110997,4,QX-FRZ-928,2,unit,7.04,14.08,
S-110997,5,QX-BWS-704,2,unit,36.33,72.66,
S-110997,6,QX-HBC-385,1,unit,1.57,1.57,
S-110997,7,QX-PRO-104,1,unit,4.27,4.27,
S-110997,8,QX-HBC-332,1,unit,3.79,3.79,
S-110997,9,QX-PRO-448,2,unit,5.50,11.00,
S-110997,10,QX-FRZ-443,3,unit,6.78,20.34,
S-110997,11,QX-CER-460,2,unit,1.75,3.50,
S-110997,12,QX-HBC-794,3,unit,14.27,42.81,
S-110998,1,QX-HHD-808,2,unit,4.91,9.82,
S-110998,2,QX-CER-872,3,unit,2.95,8.85,
S-110998,3,QX-HHD-034,3,unit,7.05,21.15,
S-110998,4,QX-BWS-783,2,unit,5.11,10.22,
S-110998,5,QX-PET-382,2,unit,2.86,5.72,
S-110998,6,QX-CHL-445,2,unit,5.48,10.96,
S-110998,7,QX-DRK-387,2,unit,6.44,12.88,
S-110998,8,QX-HHD-094,2,unit,1.72,3.44,
S-110998,9,QX-BAK-816,1,unit,3.07,3.07,
S-110998,10,QX-DRY-319,1,unit,1.68,1.68,
S-110998,11,QX-DRY-811,2,unit,7.18,14.36,PRM-014
S-110998,12,QX-CHL-042,2,unit,5.40,10.80,
S-110998,13,QX-BAK-644,2,unit,3.99,7.98,
S-110998,14,QX-DRK-312,2,unit,0.80,1.60,PRM-044
S-110998,15,QX-DRK-835,2,unit,5.62,11.24,
S-110998,16,QX-HBC-003,2,unit,11.03,22.06,
S-110998,17,QX-DRY-972,3,unit,3.36,10.08,
S-110998,18,QX-BWS-236,2,unit,28.64,57.28,
S-110999,1,QX-FRZ-535,2,unit,3.44,6.88,
S-110999,2,QX-DRK-590,2,unit,1.19,2.38,
S-111000,1,QX-DRK-645,2,unit,2.75,5.50,
S-111000,2,QX-TIN-264,3,unit,2.04,6.12,
S-111001,1,QX-DRY-193,1,unit,4.42,4.42,
S-111002,1,QX-TIN-904,1,unit,1.28,1.28,
S-111002,2,QX-TIN-157,3,unit,1.92,5.76,
S-111002,3,QX-PRO-089,2,unit,0.90,1.80,
S-111002,4,QX-BAK-287,0.998,kg,6.07,6.06,
S-111003,1,QX-BWS-311,2,unit,37.47,74.94,
S-111003,2,QX-CER-282,1,unit,3.14,3.14,
S-111003,3,QX-HHD-551,1,unit,10.59,10.59,
S-111003,4,QX-HHD-364,3,unit,4.37,13.11,
S-111003,5,QX-CHL-586,2.19,kg,21.52,47.13,
S-111004,1,QX-HHD-139,1,unit,5.47,5.47,
S-111005,1,QX-BAK-288,0.505,kg,4.91,2.48,
S-111005,2,QX-HBC-620,2,unit,2.89,5.78,PRM-021
S-111005,3,QX-BWS-543,1,unit,11.60,11.60,
S-111005,4,QX-DRK-007,2,unit,1.11,2.22,
S-111005,5,QX-HHD-558,3,unit,4.26,12.78,
S-111005,6,QX-BAK-374,1.426,kg,3.11,4.43,
S-111006,1,QX-DRK-603,3,unit,4.20,12.60,
S-111007,1,QX-CER-338,1,unit,4.10,4.10,
S-111007,2,QX-DRY-602,3,unit,3.31,9.93,PRM-049
S-111007,3,QX-PRO-720,0.382,kg,4.31,1.65,
S-111007,4,QX-BAK-334,1,unit,2.19,2.19,
S-111007,5,QX-CER-987,2,unit,2.15,4.30,
S-111007,6,QX-DRK-942,3,unit,5.10,15.30,
S-111008,1,QX-DRK-628,2,unit,2.79,5.58,
S-111008,2,QX-TIN-258,1,unit,2.49,2.49,
S-111008,3,QX-PRO-896,3,unit,1.38,4.14,
S-111008,4,QX-DRK-134,1,unit,4.62,4.62,
S-111008,5,QX-TIN-291,3,unit,1.92,5.76,
S-111008,6,QX-HHD-286,2,unit,6.79,13.58,
S-111009,1,QX-TIN-456,3,unit,0.95,2.85,
S-111009,2,QX-DRY-914,1,unit,5.85,5.85,PRM-042
S-111009,3,QX-DRY-401,2,unit,1.62,3.24,
S-111009,4,QX-CER-655,2,unit,4.18,8.36,
S-111009,5,QX-PRO-742,1.447,kg,3.97,5.74,
S-111009,6,QX-BWS-081,1,unit,9.23,9.23,
S-111009,7,QX-HHD-663,3,unit,1.12,3.36,
S-111009,8,QX-BWS-428,2,unit,8.55,17.10,
S-111009,9,QX-DRK-427,3,unit,1.87,5.61,
S-111009,10,QX-CER-825,2,unit,3.90,7.80,PRM-049
S-111009,11,QX-PET-181,2,unit,7.47,14.94,
S-111009,12,QX-HHD-558,2,unit,4.26,8.52,
S-111009,13,QX-DRY-228,2,unit,6.78,13.56,
S-111009,14,QX-BWS-210,2,unit,4.91,9.82,
S-111009,15,QX-BAK-581,0.442,kg,8.63,3.81,
S-111009,16,QX-CER-872,2,unit,2.95,5.90,
S-111009,17,QX-PRO-200,1,unit,2.89,2.89,
S-111009,18,QX-HHD-235,2,unit,1.60,3.20,PRM-048
S-111009,19,QX-DRY-156,1,unit,2.64,2.64,
S-111010,1,QX-PET-277,1,unit,4.39,4.39,
S-111010,2,QX-DRK-406,1,unit,0.75,0.75,
S-111010,3,QX-CHL-186,0.521,kg,11.47,5.98,
S-111010,4,QX-DRK-379,2,unit,5.21,10.42,
S-111010,5,QX-DRY-012,2,unit,2.35,4.70,
S-111010,6,QX-BWS-032,2,unit,12.04,24.08,PRM-020
S-111010,7,QX-HBC-779,2,unit,6.13,12.26,
S-111010,8,QX-HBC-691,3,unit,11.92,35.76,
S-111010,9,QX-BAK-947,0.851,kg,3.23,2.75,
S-111010,10,QX-DRK-376,1,unit,2.62,2.62,
S-111010,11,QX-DRK-387,2,unit,6.44,12.88,
S-111010,12,QX-BWS-907,2,unit,16.55,33.10,
S-111011,1,QX-TIN-927,3,unit,1.96,5.88,
S-111011,2,QX-CHL-225,1.53,kg,12.11,18.53,
S-111011,3,QX-DRY-541,3,unit,3.54,10.62,
S-111011,4,QX-CHL-440,0.178,kg,9.87,1.76,
S-111011,5,QX-BWS-987,3,unit,11.32,33.96,
S-111011,6,QX-DRK-352,3,unit,5.33,15.99,
S-111011,7,QX-BWS-838,3,unit,13.06,39.18,
S-111012,1,QX-BAK-610,2,unit,3.92,7.84,
S-111012,2,QX-CER-447,1,unit,3.24,3.24,
S-111012,3,QX-BAK-521,2,unit,2.47,4.94,
S-111012,4,QX-CHL-874,2,unit,4.15,8.30,
S-111013,1,QX-BAK-198,0.287,kg,5.42,1.56,
S-111013,2,QX-HBC-811,1,unit,7.01,7.01,
S-111013,3,QX-BAK-599,1,unit,2.06,2.06,
S-111013,4,QX-BAK-299,0.275,kg,7.00,1.93,PRM-018
S-111014,1,QX-CHL-891,0.283,kg,7.92,2.24,
S-111014,2,QX-CER-507,2,unit,3.08,6.16,
