sku,zone_id,price,effective_from
QX-DRY-109,PZ-VALUE,5.71,2025-11-12
QX-DRY-109,PZ-REMOTE,6.62,2025-10-26
QX-TIN-110,PZ-METRO,0.80,2026-02-14
QX-TIN-110,PZ-URBAN,0.75,2026-01-03
QX-TIN-110,PZ-CORE,0.70,2026-01-11
QX-TIN-110,PZ-VALUE,0.65,2025-11-09
QX-TIN-110,PZ-REMOTE,0.75,2026-01-13
QX-BWS-111,PZ-METRO,12.35,2025-12-09
QX-BWS-111,PZ-URBAN,11.26,2026-01-09
QX-BWS-111,PZ-CORE,10.83,2025-10-23
QX-BWS-111,PZ-VALUE,10.18,2026-02-02
QX-BWS-111,PZ-REMOTE,11.80,2025-09-17
QX-DRY-112,PZ-METRO,7.51,2026-02-24
QX-DRY-112,PZ-URBAN,6.85,2025-12-03
QX-DRY-112,PZ-CORE,6.59,2025-11-05
QX-DRY-112,PZ-VALUE,6.19,2026-01-29
QX-DRY-112,PZ-REMOTE,7.18,2025-09-22
QX-DRK-113,PZ-METRO,4.47,2025-10-07
QX-DRK-113,PZ-URBAN,4.08,2025-09-20
QX-DRK-113,PZ-CORE,3.92,2026-01-14
QX-DRK-113,PZ-VALUE,3.68,2025-12-16
QX-DRK-113,PZ-REMOTE,4.27,2025-11-04
QX-BWS-114,PZ-METRO,7.63,2026-01-19
QX-BWS-114,PZ-URBAN,6.96,2025-10-20
QX-BWS-114,PZ-CORE,6.69,2026-02-17
QX-BWS-114,PZ-VALUE,6.29,2026-03-10
QX-BWS-114,PZ-REMOTE,7.29,2026-02-20
QX-DRK-115,PZ-METRO,0.95,2026-03-01
QX-DRK-115,PZ-URBAN,0.85,2025-09-24
QX-DRK-115,PZ-CORE,0.85,2025-11-21
QX-DRK-115,PZ-VALUE,0.80,2025-12-18
QX-DRK-115,PZ-REMOTE,0.90,2025-10-06
QX-BWS-116,PZ-METRO,36.12,2026-02-11
QX-BWS-116,PZ-URBAN,32.95,2026-03-01
QX-BWS-116,PZ-CORE,31.68,2025-11-10
QX-BWS-116,PZ-VALUE,29.78,2026-01-22
QX-BWS-116,PZ-REMOTE,34.53,2025-10-31
QX-HHD-117,PZ-METRO,12.29,2025-12-23
QX-HHD-117,PZ-URBAN,11.21,2026-02-01
QX-HHD-117,PZ-CORE,10.78,2026-01-19
QX-HHD-117,PZ-VALUE,10.13,2026-02-27
QX-HHD-117,PZ-REMOTE,11.75,2026-02-01
QX-DRK-118,PZ-METRO,4.77,2026-03-10
QX-DRK-118,PZ-URBAN,4.35,2025-12-16
QX-DRK-118,PZ-CORE,4.18,2025-12-19
QX-DRK-118,PZ-VALUE,3.93,2025-10-30
QX-DRK-118,PZ-REMOTE,4.56,2025-10-12
QX-HHD-119,PZ-METRO,3.40,2026-01-12
QX-HHD-119,PZ-URBAN,3.10,2025-10-11
QX-HHD-119,PZ-CORE,2.98,2025-12-03
QX-HHD-119,PZ-VALUE,2.80,2026-01-10
QX-HHD-119,PZ-REMOTE,3.25,2026-02-23
QX-BAK-120,PZ-METRO,5.63,2025-10-04
QX-BAK-120,PZ-URBAN,5.14,2026-03-06
QX-BAK-120,PZ-CORE,4.94,2025-10-27
QX-BAK-120,PZ-VALUE,4.64,2025-09-15
QX-BAK-120,PZ-REMOTE,5.38,2026-02-06
QX-PRO-121,PZ-METRO,2.83,2025-11-19
QX-PRO-121,PZ-URBAN,2.58,2026-03-06
QX-PRO-121,PZ-CORE,2.48,2026-02-20
QX-PRO-121,PZ-VALUE,2.33,2025-11-27
QX-PRO-121,PZ-REMOTE,2.70,2026-03-11
QX-TIN-122,PZ-METRO,3.01,2026-03-04
QX-TIN-122,PZ-URBAN,2.75,2025-09-24
QX-TIN-122,PZ-CORE,2.64,2026-03-05
QX-TIN-122,PZ-VALUE,2.48,2026-03-05
QX-TIN-122,PZ-REMOTE,2.88,2025-12-31
QX-PET-123,PZ-METRO,2.82,2025-11-11
QX-PET-123,PZ-URBAN,2.57,2025-10-18
QX-PET-123,PZ-CORE,2.47,2026-03-13
QX-PET-123,PZ-VALUE,2.32,2025-11-24
QX-PET-123,PZ-REMOTE,2.69,2026-03-06
QX-DRK-124,PZ-METRO,2.25,2026-01-05
QX-DRK-124,PZ-URBAN,2.05,2026-01-13
QX-DRK-124,PZ-CORE,1.97,2025-10-12
QX-DRK-124,PZ-VALUE,1.85,2025-10-26
QX-DRK-124,PZ-REMOTE,2.15,2025-11-04
QX-HBC-125,PZ-METRO,16.23,2025-10-17
QX-HBC-125,PZ-URBAN,14.81,2026-01-09
QX-HBC-125,PZ-CORE,14.24,2026-02-10
QX-HBC-125,PZ-VALUE,13.39,2025-11-03
QX-HBC-125,PZ-REMOTE,15.52,2026-02-08
QX-DRY-126,PZ-METRO,3.21,2025-11-21
QX-DRY-126,PZ-URBAN,2.93,2025-09-24
QX-DRY-126,PZ-CORE,2.82,2025-12-16
QX-DRY-126,PZ-VALUE,2.65,2026-03-05
QX-DRY-126,PZ-REMOTE,3.07,2026-01-24
QX-BAK-127,PZ-METRO,9.77,2025-09-14
QX-BAK-127,PZ-URBAN,8.91,2025-11-21
QX-BAK-127,PZ-CORE,8.57,2025-10-12
QX-BAK-127,PZ-VALUE,8.06,2025-10-22
QX-BAK-127,PZ-REMOTE,9.34,2026-02-21
QX-PRO-128,PZ-METRO,2.94,2025-12-12
QX-PRO-128,PZ-URBAN,2.68,2026-02-10
QX-PRO-128,PZ-CORE,2.58,2025-11-18
QX-PRO-128,PZ-VALUE,2.43,2026-03-16
QX-PRO-128,PZ-REMOTE,2.81,2025-12-09
QX-BWS-129,PZ-METRO,32.65,2026-01-15
QX-BWS-129,PZ-URBAN,29.79,2025-11-26
QX-BWS-129,PZ-CORE,28.64,2025-09-14
QX-BWS-129,PZ-VALUE,26.92,2026-02-19
QX-BWS-129,PZ-REMOTE,31.22,2025-11-14
QX-DRK-130,PZ-METRO,3.20,2026-03-05
QX-DRK-130,PZ-URBAN,2.92,2026-03-02
QX-DRK-130,PZ-CORE,2.81,2025-11-20
QX-DRK-130,PZ-VALUE,2.64,2026-01-10
QX-DRK-130,PZ-REMOTE,3.06,2025-09-30
QX-PET-131,PZ-METRO,4.33,2026-02-25
QX-PET-131,PZ-URBAN,3.95,2026-01-27
QX-PET-131,PZ-CORE,3.80,2026-02-22
QX-PET-131,PZ-VALUE,3.57,2025-12-27
QX-PET-131,PZ-REMOTE,4.14,2025-10-07
QX-CER-132,PZ-METRO,1.42,2025-11-30
QX-CER-132,PZ-URBAN,1.30,2025-10-03
QX-CER-132,PZ-CORE,1.25,2025-12-12
QX-CER-132,PZ-VALUE,1.17,2026-03-21
QX-CER-132,PZ-REMOTE,1.36,2025-11-03
QX-DRK-133,PZ-METRO,4.66,2026-01-11
QX-DRK-133,PZ-URBAN,4.25,2026-02-07
QX-DRK-133,PZ-CORE,4.09,2026-01-02
QX-DRK-133,PZ-VALUE,3.84,2026-03-05
QX-DRK-133,PZ-REMOTE,4.46,2026-01-17
QX-CER-134,PZ-METRO,1.68,2026-02-15
QX-CER-134,PZ-URBAN,1.53,2025-10-18
QX-CER-134,PZ-CORE,1.47,2026-02-04
QX-CER-134,PZ-VALUE,1.38,2026-02-06
QX-CER-134,PZ-REMOTE,1.60,2026-02-18
QX-BWS-135,PZ-METRO,6.19,2025-10-13
QX-BWS-135,PZ-URBAN,5.65,2025-12-18
QX-BWS-135,PZ-CORE,5.43,2026-03-02
QX-BWS-135,PZ-VALUE,5.10,2025-12-18
QX-BWS-135,PZ-REMOTE,5.92,2026-02-11
QX-CHL-136,PZ-METRO,4.55,2026-01-06
QX-CHL-136,PZ-URBAN,4.15,2025-12-12
QX-CHL-136,PZ-CORE,3.99,2026-01-11
QX-CHL-136,PZ-VALUE,3.75,2025-09-28
QX-CHL-136,PZ-REMOTE,4.35,2025-12-10
QX-TIN-137,PZ-METRO,2.35,2025-10-02
QX-TIN-137,PZ-URBAN,2.14,2026-02-26
QX-TIN-137,PZ-CORE,2.06,2025-11-01
QX-TIN-137,PZ-VALUE,1.94,2025-09-30
QX-TIN-137,PZ-REMOTE,2.25,2026-01-15
QX-BWS-138,PZ-METRO,18.83,2026-01-09
QX-BWS-138,PZ-URBAN,17.18,2026-03-08
QX-BWS-138,PZ-CORE,16.52,2025-11-22
QX-BWS-138,PZ-VALUE,15.53,2025-12-11
QX-BWS-138,PZ-REMOTE,18.01,2026-02-12
QX-HHD-139,PZ-METRO,6.24,2026-02-16
QX-HHD-139,PZ-URBAN,5.69,2026-01-21
QX-HHD-139,PZ-CORE,5.47,2026-03-16
QX-HHD-139,PZ-VALUE,5.14,2026-03-08
QX-HHD-139,PZ-REMOTE,5.96,2026-01-27
QX-TIN-140,PZ-METRO,2.66,2026-02-28
QX-TIN-140,PZ-URBAN,2.42,2026-02-05
QX-TIN-140,PZ-CORE,2.33,2026-01-25
QX-TIN-140,PZ-VALUE,2.19,2026-01-28
QX-TIN-140,PZ-REMOTE,2.54,2026-02-10
QX-DRY-141,PZ-METRO,5.69,2025-09-24
QX-DRY-141,PZ-URBAN,5.19,2025-10-08
QX-DRY-141,PZ-CORE,4.99,2025-12-11
QX-DRY-141,PZ-VALUE,4.69,2026-03-11
QX-DRY-141,PZ-REMOTE,5.44,2025-11-12
QX-DRK-142,PZ-METRO,2.87,2025-11-08
QX-DRK-142,PZ-URBAN,2.62,2025-09-27
QX-DRK-142,PZ-CORE,2.52,2025-09-17
QX-DRK-142,PZ-VALUE,2.37,2026-03-20
QX-DRK-142,PZ-REMOTE,2.75,2025-09-17
QX-FRZ-143,PZ-METRO,5.24,2025-11-21
QX-FRZ-143,PZ-URBAN,4.78,2025-10-14
QX-FRZ-143,PZ-CORE,4.60,2025-12-27
QX-FRZ-143,PZ-VALUE,4.32,2026-01-16
QX-FRZ-143,PZ-REMOTE,5.01,2025-11-09
QX-DRK-144,PZ-METRO,0.65,2025-11-13
QX-DRK-144,PZ-URBAN,0.60,2026-01-20
QX-DRK-144,PZ-CORE,0.60,2025-10-01
QX-DRK-144,PZ-VALUE,0.55,2026-03-18
QX-DRK-144,PZ-REMOTE,0.65,2025-10-28
QX-FRZ-145,PZ-METRO,2.68,2026-01-30
QX-FRZ-145,PZ-URBAN,2.44,2026-01-16
QX-FRZ-145,PZ-CORE,2.35,2025-10-01
QX-FRZ-145,PZ-VALUE,2.21,2026-03-19
QX-FRZ-145,PZ-REMOTE,2.56,2026-01-16
QX-PRO-146,PZ-METRO,5.08,2026-03-05
QX-PRO-146,PZ-URBAN,4.64,2025-11-28
QX-PRO-146,PZ-CORE,4.46,2026-01-26
QX-PRO-146,PZ-VALUE,4.19,2026-03-11
QX-PRO-146,PZ-REMOTE,4.86,2026-03-17
QX-CHL-147,PZ-METRO,9.45,2025-10-15
QX-CHL-147,PZ-URBAN,8.62,2025-10-18
QX-CHL-147,PZ-CORE,8.29,2026-01-15
QX-CHL-147,PZ-VALUE,7.79,2025-11-16
QX-CHL-147,PZ-REMOTE,9.04,2025-10-14
QX-HBC-148,PZ-METRO,16.17,2026-03-08
QX-HBC-148,PZ-URBAN,14.75,2025-10-29
QX-HBC-148,PZ-CORE,14.18,2025-12-23
QX-HBC-148,PZ-VALUE,13.33,2025-10-20
QX-HBC-148,PZ-REMOTE,15.46,2026-02-21
QX-TIN-149,PZ-METRO,1.96,2026-03-07
QX-TIN-149,PZ-URBAN,1.79,2026-03-05
QX-TIN-149,PZ-CORE,1.72,2025-11-21
QX-TIN-149,PZ-VALUE,1.62,2026-02-17
QX-TIN-149,PZ-REMOTE,1.87,2026-03-16
QX-PRO-150,PZ-METRO,2.46,2025-09-22
QX-PRO-150,PZ-URBAN,2.25,2026-01-05
QX-PRO-150,PZ-CORE,2.16,2026-02-15
QX-PRO-150,PZ-VALUE,2.03,2025-11-12
QX-PRO-150,PZ-REMOTE,2.35,2025-12-27
QX-BWS-151,PZ-METRO,20.98,2025-10-16
QX-BWS-151,PZ-URBAN,19.14,2026-01-07
QX-BWS-151,PZ-CORE,18.40,2025-11-10
QX-BWS-151,PZ-VALUE,17.30,2025-12-25
QX-BWS-151,PZ-REMOTE,20.06,2025-10-02
QX-DRK-152,PZ-METRO,3.98,2025-09-18
QX-DRK-152,PZ-URBAN,3.63,2025-11-01
QX-DRK-152,PZ-CORE,3.49,2025-11-25
QX-DRK-152,PZ-VALUE,3.28,2025-11-10
QX-DRK-152,PZ-REMOTE,3.80,2026-03-01
QX-TIN-153,PZ-METRO,2.26,2026-01-24
QX-TIN-153,PZ-URBAN,2.06,2025-10-13
QX-TIN-153,PZ-CORE,1.98,2026-01-27
QX-TIN-153,PZ-VALUE,1.86,2025-10-23
QX-TIN-153,PZ-REMOTE,2.16,2026-01-20
QX-BAK-155,PZ-METRO,2.46,2026-01-10
QX-BAK-155,PZ-URBAN,2.25,2026-01-29
QX-BAK-155,PZ-CORE,2.16,2026-01-06
QX-BAK-155,PZ-VALUE,2.03,2025-11-25
QX-BAK-155,PZ-REMOTE,2.35,2025-10-06
QX-DRY-156,PZ-METRO,3.01,2026-01-14
QX-DRY-156,PZ-URBAN,2.75,2025-10-13
QX-DRY-156,PZ-CORE,2.64,2026-03-21
QX-DRY-156,PZ-VALUE,2.48,2025-09-16
QX-DRY-156,PZ-REMOTE,2.88,2026-01-10
QX-PRO-157,PZ-METRO,2.93,2026-01-21
QX-PRO-157,PZ-URBAN,2.67,2026-03-01
QX-PRO-157,PZ-CORE,2.57,2026-01-24
QX-PRO-157,PZ-VALUE,2.42,2025-12-29
QX-PRO-157,PZ-REMOTE,2.80,2026-03-17
QX-DRY-158,PZ-METRO,3.32,2026-03-17
QX-DRY-158,PZ-URBAN,3.03,2026-03-12
QX-DRY-158,PZ-CORE,2.91,2026-01-31
QX-DRY-158,PZ-VALUE,2.74,2025-12-16
QX-DRY-158,PZ-REMOTE,3.17,2026-03-15
QX-TIN-159,PZ-METRO,2.63,2026-03-01
QX-TIN-159,PZ-URBAN,2.40,2025-12-22
QX-TIN-159,PZ-CORE,2.31,2026-02-26
QX-TIN-159,PZ-VALUE,2.17,2026-03-02
QX-TIN-159,PZ-REMOTE,2.52,2025-12-17
QX-CHL-160,PZ-METRO,8.22,2025-10-22
QX-CHL-160,PZ-URBAN,7.50,2025-11-22
QX-CHL-160,PZ-CORE,7.21,2026-02-26
QX-CHL-160,PZ-VALUE,6.78,2026-02-20
QX-CHL-160,PZ-REMOTE,7.86,2025-10-25
QX-FRZ-161,PZ-METRO,7.63,2026-02-17
QX-FRZ-161,PZ-URBAN,6.96,2026-03-05
QX-FRZ-161,PZ-CORE,6.69,2026-02-17
QX-FRZ-161,PZ-VALUE,6.29,2026-03-07
QX-FRZ-161,PZ-REMOTE,7.29,2025-10-30
QX-BWS-162,PZ-METRO,40.07,2026-02-11
QX-BWS-162,PZ-URBAN,36.56,2025-12-23
QX-BWS-162,PZ-CORE,35.15,2025-10-03
QX-BWS-162,PZ-VALUE,33.04,2026-01-03
QX-BWS-162,PZ-REMOTE,38.31,2025-10-26
QX-PRO-163,PZ-METRO,4.07,2025-12-13
QX-PRO-163,PZ-URBAN,3.71,2026-02-22
QX-PRO-163,PZ-CORE,3.57,2025-09-24
QX-PRO-163,PZ-VALUE,3.36,2025-12-22
QX-PRO-163,PZ-REMOTE,3.89,2026-01-10
QX-DRK-164,PZ-METRO,3.59,2025-12-12
QX-DRK-164,PZ-URBAN,3.28,2025-10-01
QX-DRK-164,PZ-CORE,3.15,2025-10-14
QX-DRK-164,PZ-VALUE,2.96,2025-10-20
QX-DRK-164,PZ-REMOTE,3.43,2026-03-14
QX-BAK-165,PZ-METRO,1.71,2025-11-17
QX-BAK-165,PZ-URBAN,1.56,2026-02-04
QX-BAK-165,PZ-CORE,1.50,2025-09-25
QX-BAK-165,PZ-VALUE,1.41,2026-01-25
QX-BAK-165,PZ-REMOTE,1.64,2025-10-30
QX-BWS-167,PZ-METRO,23.14,2026-03-04
QX-BWS-167,PZ-URBAN,21.11,2025-10-07
QX-BWS-167,PZ-CORE,20.30,2025-10-11
QX-BWS-167,PZ-VALUE,19.08,2025-11-04
QX-BWS-167,PZ-REMOTE,22.13,2026-03-12
QX-HHD-168,PZ-METRO,2.92,2026-02-13
QX-HHD-168,PZ-URBAN,2.66,2026-01-10
QX-HHD-168,PZ-CORE,2.56,2025-10-18
QX-HHD-168,PZ-VALUE,2.41,2025-12-17
QX-HHD-168,PZ-REMOTE,2.79,2025-10-18
QX-HBC-169,PZ-METRO,10.90,2026-01-10
QX-HBC-169,PZ-URBAN,9.94,2025-12-07
QX-HBC-169,PZ-CORE,9.56,2025-09-28
QX-HBC-169,PZ-VALUE,8.99,2026-01-12
QX-HBC-169,PZ-REMOTE,10.42,2026-01-28
QX-HHD-170,PZ-METRO,4.87,2025-12-06
QX-HHD-170,PZ-URBAN,4.44,2025-12-05
QX-HHD-170,PZ-CORE,4.27,2025-10-01
QX-HHD-170,PZ-VALUE,4.01,2025-09-19
QX-HHD-170,PZ-REMOTE,4.65,2025-10-15
QX-PRO-171,PZ-METRO,4.42,2025-12-07
QX-PRO-171,PZ-URBAN,4.04,2025-12-29
QX-PRO-171,PZ-CORE,3.88,2026-01-06
QX-PRO-171,PZ-VALUE,3.65,2025-12-03
QX-PRO-171,PZ-REMOTE,4.23,2025-11-24
QX-CHL-172,PZ-METRO,5.02,2025-09-17
QX-CHL-172,PZ-URBAN,4.58,2025-10-20
QX-CHL-172,PZ-CORE,4.40,2026-02-03
QX-CHL-172,PZ-VALUE,4.14,2025-11-15
QX-CHL-172,PZ-REMOTE,4.80,2025-12-20
QX-HHD-173,PZ-METRO,9.53,2025-10-29
QX-HHD-173,PZ-URBAN,8.69,2026-01-12
QX-HHD-173,PZ-CORE,8.36,2025-10-30
QX-HHD-173,PZ-VALUE,7.86,2025-10-15
QX-HHD-173,PZ-REMOTE,9.11,2026-02-04
QX-BAK-174,PZ-METRO,1.65,2026-03-03
QX-BAK-174,PZ-URBAN,1.51,2025-09-20
QX-BAK-174,PZ-CORE,1.45,2025-12-04
QX-BAK-174,PZ-VALUE,1.36,2026-03-08
QX-BAK-174,PZ-REMOTE,1.58,2025-10-18
QX-TIN-175,PZ-METRO,1.42,2026-01-29
QX-TIN-175,PZ-URBAN,1.30,2025-09-27
QX-TIN-175,PZ-CORE,1.25,2025-10-05
QX-TIN-175,PZ-VALUE,1.17,2025-11-07
QX-TIN-175,PZ-REMOTE,1.36,2025-10-09
QX-DRK-176,PZ-METRO,1.35,2025-11-25
QX-DRK-176,PZ-URBAN,1.23,2025-12-12
QX-DRK-176,PZ-CORE,1.18,2026-01-15
QX-DRK-176,PZ-VALUE,1.11,2025-10-08
QX-DRK-176,PZ-REMOTE,1.29,2025-10-26
QX-DRK-177,PZ-METRO,6.37,2026-03-16
QX-DRK-177,PZ-URBAN,5.81,2026-01-25
QX-DRK-177,PZ-CORE,5.59,2025-10-08
QX-DRK-177,PZ-VALUE,5.25,2025-11-13
QX-DRK-177,PZ-REMOTE,6.09,2026-01-04
QX-CER-178,PZ-METRO,3.88,2025-10-21
QX-CER-178,PZ-URBAN,3.54,2026-03-22
QX-CER-178,PZ-CORE,3.40,2025-12-19
QX-CER-178,PZ-VALUE,3.20,2026-02-10
QX-CER-178,PZ-REMOTE,3.71,2025-11-25
QX-HHD-179,PZ-METRO,13.35,2025-11-10
QX-HHD-179,PZ-URBAN,12.18,2026-03-13
QX-HHD-179,PZ-CORE,11.71,2025-10-14
QX-HHD-179,PZ-VALUE,11.01,2025-10-24
QX-HHD-179,PZ-REMOTE,12.76,2026-02-16
QX-CHL-180,PZ-METRO,3.02,2025-09-17
QX-CHL-180,PZ-URBAN,2.76,2025-10-26
QX-CHL-180,PZ-CORE,2.65,2026-03-19
QX-CHL-180,PZ-VALUE,2.49,2025-12-04
QX-CHL-180,PZ-REMOTE,2.89,2026-01-03
QX-PET-181,PZ-METRO,8.52,2025-12-14
QX-PET-181,PZ-URBAN,7.77,2026-02-10
QX-PET-181,PZ-CORE,7.47,2025-12-24
QX-PET-181,PZ-VALUE,7.02,2026-02-12
QX-PET-181,PZ-REMOTE,8.14,2026-02-23
QX-HHD-182,PZ-METRO,10.18,2026-01-29
QX-HHD-182,PZ-URBAN,9.29,2026-01-26
QX-HHD-182,PZ-CORE,8.93,2025-12-22
QX-HHD-182,PZ-VALUE,8.39,2026-01-29
QX-HHD-182,PZ-REMOTE,9.73,2025-10-05
QX-DRY-183,PZ-METRO,2.44,2026-01-15
QX-DRY-183,PZ-URBAN,2.23,2026-03-19
QX-DRY-183,PZ-CORE,2.14,2026-02-28
QX-DRY-183,PZ-VALUE,2.01,2025-10-20
QX-DRY-183,PZ-REMOTE,2.33,2026-01-13
QX-BAK-184,PZ-METRO,7.80,2025-11-01
QX-BAK-184,PZ-URBAN,7.11,2026-02-03
QX-BAK-184,PZ-CORE,6.84,2026-03-18
QX-BAK-184,PZ-VALUE,6.43,2025-12-21
QX-BAK-184,PZ-REMOTE,7.46,2025-10-26
QX-FRZ-185,PZ-METRO,2.35,2025-12-11
QX-FRZ-185,PZ-URBAN,2.14,2026-01-17
QX-FRZ-185,PZ-CORE,2.06,2026-01-13
QX-FRZ-185,PZ-VALUE,1.94,2025-12-05
QX-FRZ-185,PZ-REMOTE,2.25,2025-12-26
QX-CHL-186,PZ-METRO,13.08,2025-10-28
QX-CHL-186,PZ-URBAN,11.93,2026-02-26
QX-CHL-186,PZ-CORE,11.47,2025-11-10
QX-CHL-186,PZ-VALUE,10.78,2025-10-07
QX-CHL-186,PZ-REMOTE,12.50,2026-02-11
QX-HBC-187,PZ-METRO,15.52,2026-02-09
QX-HBC-187,PZ-URBAN,14.15,2025-10-21
QX-HBC-187,PZ-CORE,13.61,2026-03-01
QX-HBC-187,PZ-VALUE,12.79,2026-03-10
QX-HBC-187,PZ-REMOTE,14.83,2026-01-14
QX-BAK-188,PZ-METRO,2.53,2026-01-03
QX-BAK-188,PZ-URBAN,2.31,2025-10-26
QX-BAK-188,PZ-CORE,2.22,2026-03-22
QX-BAK-188,PZ-VALUE,2.09,2026-01-25
QX-BAK-188,PZ-REMOTE,2.42,2026-02-25
QX-HBC-189,PZ-METRO,10.76,2025-12-05
QX-HBC-189,PZ-URBAN,9.82,2025-10-08
QX-HBC-189,PZ-CORE,9.44,2025-11-17
QX-HBC-189,PZ-VALUE,8.87,2025-12-05
QX-HBC-189,PZ-REMOTE,10.29,2025-11-08
QX-DRY-191,PZ-METRO,4.56,2025-12-14
QX-DRY-191,PZ-URBAN,4.16,2026-02-16
QX-DRY-191,PZ-CORE,4.00,2025-11-26
QX-DRY-191,PZ-VALUE,3.76,2026-01-04
QX-DRY-191,PZ-REMOTE,4.36,2025-12-03
QX-PET-192,PZ-METRO,5.54,2026-02-15
QX-PET-192,PZ-URBAN,5.05,2025-10-29
QX-PET-192,PZ-CORE,4.86,2026-02-21
QX-PET-192,PZ-VALUE,4.57,2025-10-25
QX-PET-192,PZ-REMOTE,5.30,2026-03-07
QX-DRY-193,PZ-METRO,5.04,2026-03-08
QX-DRY-193,PZ-URBAN,4.60,2026-03-12
QX-DRY-193,PZ-CORE,4.42,2025-09-28
QX-DRY-193,PZ-VALUE,4.15,2025-09-29
QX-DRY-193,PZ-REMOTE,4.82,2025-11-30
QX-HBC-194,PZ-METRO,2.13,2025-12-30
QX-HBC-194,PZ-URBAN,1.94,2025-12-09
QX-HBC-194,PZ-CORE,1.87,2025-11-07
QX-HBC-194,PZ-VALUE,1.76,2025-09-21
QX-HBC-194,PZ-REMOTE,2.04,2026-03-18
QX-CHL-195,PZ-METRO,8.46,2026-01-27
QX-CHL-195,PZ-URBAN,7.72,2026-01-03
QX-CHL-195,PZ-CORE,7.42,2025-10-28
QX-CHL-195,PZ-VALUE,6.97,2026-03-13
QX-CHL-195,PZ-REMOTE,8.09,2026-01-23
QX-DRY-196,PZ-METRO,4.39,2025-10-20
QX-DRY-196,PZ-URBAN,4.00,2026-02-08
QX-DRY-196,PZ-CORE,3.85,2025-12-01
QX-DRY-196,PZ-VALUE,3.62,2026-03-22
QX-DRY-196,PZ-REMOTE,4.20,2025-12-12
QX-HHD-197,PZ-METRO,2.02,2026-02-16
QX-HHD-197,PZ-URBAN,1.84,2026-03-06
QX-HHD-197,PZ-CORE,1.77,2025-11-23
QX-HHD-197,PZ-VALUE,1.66,2025-10-20
QX-HHD-197,PZ-REMOTE,1.93,2025-09-23
QX-BAK-198,PZ-METRO,6.18,2026-03-20
QX-BAK-198,PZ-URBAN,5.64,2025-11-25
QX-BAK-198,PZ-CORE,5.42,2025-09-20
QX-BAK-198,PZ-VALUE,5.09,2026-02-04
QX-BAK-198,PZ-REMOTE,5.91,2026-03-15
QX-DRY-199,PZ-METRO,6.25,2025-11-01
QX-DRY-199,PZ-URBAN,5.70,2025-11-20
QX-DRY-199,PZ-CORE,5.48,2025-10-23
QX-DRY-199,PZ-VALUE,5.15,2025-12-10
QX-DRY-199,PZ-REMOTE,5.97,2025-12-17
QX-PRO-200,PZ-METRO,3.29,2026-01-25
QX-PRO-200,PZ-URBAN,3.01,2025-10-16
QX-PRO-200,PZ-CORE,2.89,2026-02-11
QX-PRO-200,PZ-VALUE,2.72,2025-11-03
QX-PRO-200,PZ-REMOTE,3.15,2025-10-04
QX-TIN-202,PZ-METRO,1.24,2025-10-08
QX-TIN-202,PZ-URBAN,1.13,2025-12-24
QX-TIN-202,PZ-CORE,1.09,2025-09-18
QX-TIN-202,PZ-VALUE,1.02,2026-03-05
QX-TIN-202,PZ-REMOTE,1.19,2025-11-13
QX-HHD-203,PZ-METRO,12.62,2025-12-16
QX-HHD-203,PZ-URBAN,11.51,2025-11-25
QX-HHD-203,PZ-CORE,11.07,2025-10-11
QX-HHD-203,PZ-VALUE,10.41,2025-09-30
QX-HHD-203,PZ-REMOTE,12.07,2026-02-09
QX-CHL-205,PZ-METRO,7.91,2025-12-14
QX-CHL-205,PZ-URBAN,7.22,2025-10-29
QX-CHL-205,PZ-CORE,6.94,2025-10-09
QX-CHL-205,PZ-VALUE,6.52,2025-12-21
QX-CHL-205,PZ-REMOTE,7.56,2025-10-13
QX-HHD-206,PZ-METRO,5.13,2025-12-14
QX-HHD-206,PZ-URBAN,4.68,2026-03-14
QX-HHD-206,PZ-CORE,4.50,2026-02-26
QX-HHD-206,PZ-VALUE,4.23,2025-12-15
QX-HHD-206,PZ-REMOTE,4.91,2025-12-26
QX-CHL-207,PZ-METRO,3.35,2025-10-17
QX-CHL-207,PZ-URBAN,3.06,2026-02-17
QX-CHL-207,PZ-CORE,2.94,2026-01-28
QX-CHL-207,PZ-VALUE,2.76,2026-01-20
QX-CHL-207,PZ-REMOTE,3.20,2025-12-09
QX-HBC-208,PZ-METRO,2.55,2025-12-18
QX-HBC-208,PZ-URBAN,2.33,2025-11-16
QX-HBC-208,PZ-CORE,2.24,2026-03-01
QX-HBC-208,PZ-VALUE,2.11,2026-01-27
QX-HBC-208,PZ-REMOTE,2.44,2026-01-10
QX-DRK-209,PZ-METRO,6.43,2026-01-29
QX-DRK-209,PZ-URBAN,5.87,2025-11-27
QX-DRK-209,PZ-CORE,5.64,2025-10-18
QX-DRK-209,PZ-VALUE,5.30,2025-12-25
QX-DRK-209,PZ-REMOTE,6.15,2025-12-25
QX-TIN-210,PZ-METRO,0.90,2026-03-09
QX-TIN-210,PZ-URBAN,0.80,2025-12-18
QX-TIN-210,PZ-CORE,0.75,2025-11-08
QX-TIN-210,PZ-VALUE,0.70,2025-12-13
QX-TIN-210,PZ-REMOTE,0.85,2026-01-12
QX-CHL-211,PZ-METRO,2.22,2026-01-22
QX-CHL-211,PZ-URBAN,2.03,2025-11-05
QX-CHL-211,PZ-CORE,1.95,2025-10-11
QX-CHL-211,PZ-VALUE,1.83,2025-12-29
