sku,name,category,unit,list_price,sold_by,brand_tier,own_label,kvi,commodity_id,origin_country_id,made_in_house,chilled
QX-HHD-855,"Simple Rice","Household","400 g",5.55,each,branded,false,false,CMD-BRD,BR,false,false
QX-CHL-856,"Reserve Peas","Chilled","750 g",4.79,each,branded,false,false,CMD-DRY,BR,false,true
QX-HBC-857,"Cottage Pasta","Health and beauty","400 g",4.85,each,branded,false,true,CMD-PLM,BR,false,false
QX-PRO-858,"Selection Chicken","Produce","per kg",2.70,kg,core,true,false,CMD-DSL,NL,true,true
QX-DRK-859,"Orchard Beans","Drinks","1 L",0.76,each,core,true,false,CMD-SUN,NL,false,false
QX-DRY-860,"Original Biscuits","Dry goods","1 L",2.31,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-861,"Hearty Apples","Drinks","1 kg",4.78,each,core,true,false,CMD-SUN,BR,false,false
QX-TIN-862,"Reserve Coffee","Tinned","2 L",2.30,each,core,true,false,CMD-ALU,TR,false,false
QX-DRY-863,"Everyday Yoghurt","Dry goods","6 pack",2.72,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-864,"Fresh Cleaner","Beer wine spirits","2 L",5.87,each,branded,false,true,CMD-GAS,BR,false,false
QX-HBC-865,"Hearty Cleaner","Health and beauty","500 g",2.11,each,finest,true,false,CMD-PLM,BR,false,false
QX-PET-866,"Orchard Cheese","Pet","1 L",6.64,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-867,"Harvest Pasta","Beer wine spirits","500 g",10.64,each,branded,false,false,CMD-GAS,BR,false,false
QX-PET-869,"Fresh Juice","Pet","400 g",4.48,each,branded,false,false,CMD-WHT,CR,false,false
QX-TIN-870,"Crisp Coffee","Tinned","1 kg",2.88,each,value,true,false,CMD-ALU,GH,false,false
QX-DRY-871,"Crisp Biscuits","Dry goods","750 g",6.88,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-872,"Rounds Tea","Pet","750 g",2.13,each,branded,false,false,CMD-WHT,ES,false,false
QX-BAK-873,"Cottage Beans","Bakery","per kg",8.85,kg,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-874,"Harvest Chicken","Frozen","2 L",2.37,each,branded,false,false,CMD-DRY,BR,false,true
QX-HBC-875,"Selection Tea","Health and beauty","750 g",1.35,each,core,true,false,CMD-PLM,BZ,false,false
QX-CHL-876,"Meadow Chicken","Chilled","400 g",6.84,each,branded,false,false,CMD-DRY,TR,false,true
QX-BAK-877,"Crunch Cheese","Bakery","400 g",1.90,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-878,"Hearty Apples","Tinned","500 ml",0.76,each,branded,false,false,CMD-ALU,CR,false,false
QX-BAK-879,"Original Peas","Bakery","2 L",1.81,each,core,true,false,CMD-WHT,BR,false,false
QX-DRY-880,"Rounds Juice","Dry goods","750 g",4.41,each,core,true,false,CMD-WHT,BR,false,false
QX-PRO-881,"Everyday Juice","Produce","250 g",2.16,each,core,true,false,CMD-DSL,BR,false,true
QX-BAK-882,"Fresh Biscuits","Bakery","per kg",7.96,kg,core,true,false,CMD-WHT,BR,false,false
QX-PET-883,"Reserve Yoghurt","Pet","2 L",4.05,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-884,"Reserve Coffee","Pet","2 L",7.11,each,branded,false,false,CMD-WHT,VN,false,false
QX-FRZ-885,"Reserve Tea","Frozen","750 g",3.75,each,core,true,false,CMD-DRY,BR,true,true
QX-PRO-886,"Crisp Rice","Produce","per kg",3.17,kg,core,true,false,CMD-DSL,CR,false,true
QX-FRZ-888,"Classic Pasta","Frozen","6 pack",2.29,each,core,true,false,CMD-DRY,KE,false,true
QX-CER-889,"Hearty Flakes","Cereal","250 g",3.01,each,value,true,true,CMD-WHT,BR,false,false
QX-CER-890,"Hearty Juice","Cereal","250 g",3.47,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-891,"Orchard Yoghurt","Bakery","per kg",5.75,kg,branded,false,false,CMD-WHT,CR,false,false
QX-BAK-892,"Fresh Sauce","Bakery","per kg",8.69,kg,branded,false,true,CMD-WHT,BZ,false,false
QX-DRY-893,"Everyday Sauce","Dry goods","750 g",1.25,each,core,true,false,CMD-WHT,PL,false,false
QX-TIN-894,"Simple Juice","Tinned","400 g",2.70,each,core,true,false,CMD-ALU,BR,false,false
QX-CHL-895,"Orchard Tea","Chilled","2 L",2.34,each,core,true,false,CMD-DRY,BR,false,true
QX-BAK-896,"Crunch Cheese","Bakery","400 g",1.73,each,finest,true,false,CMD-WHT,GH,false,false
QX-BWS-897,"Simple Apples","Beer wine spirits","250 g",13.42,each,value,true,false,CMD-GAS,ES,false,false
QX-HHD-898,"Hearty Apples","Household","2 L",10.61,each,branded,false,false,CMD-BRD,PL,false,false
QX-CER-899,"Simple Apples","Cereal","250 g",2.70,each,branded,false,false,CMD-WHT,NL,false,false
QX-TIN-900,"Golden Apples","Tinned","400 g",1.15,each,core,true,false,CMD-ALU,KE,false,false
QX-FRZ-901,"Rounds Rice","Frozen","750 g",6.62,each,branded,false,false,CMD-DRY,KE,false,true
QX-FRZ-902,"Original Loaf","Frozen","250 g",6.06,each,branded,false,false,CMD-DRY,DK,false,true
QX-CER-903,"Crunch Yoghurt","Cereal","400 g",4.75,each,core,true,false,CMD-WHT,BR,false,false
QX-FRZ-904,"Simple Sauce","Frozen","2 L",4.45,each,finest,true,false,CMD-DRY,BR,false,true
QX-FRZ-905,"Everyday Cleaner","Frozen","400 g",7.12,each,branded,false,true,CMD-DRY,BR,false,true
QX-PET-906,"Harvest Tea","Pet","6 pack",7.17,each,branded,false,false,CMD-WHT,BR,false,false
QX-PRO-907,"Classic Beans","Produce","500 ml",4.17,each,branded,false,true,CMD-DSL,BR,false,true
QX-PET-908,"Crisp Sauce","Pet","500 g",1.39,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-909,"Everyday Shampoo","Drinks","2 L",0.60,each,core,true,false,CMD-SUN,TR,false,false
QX-DRY-910,"Reserve Pasta","Dry goods","2 L",5.13,each,branded,false,false,CMD-WHT,ES,false,false
QX-DRK-911,"Reserve Chicken","Drinks","6 pack",1.34,each,branded,false,false,CMD-SUN,NL,false,false
QX-FRZ-912,"Cottage Biscuits","Frozen","500 g",5.52,each,branded,false,false,CMD-DRY,BR,false,true
QX-PRO-913,"Classic Rice","Produce","per kg",2.35,kg,core,true,true,CMD-DSL,BR,false,true
QX-TIN-914,"Harvest Loaf","Tinned","1 kg",0.65,each,branded,false,false,CMD-ALU,TR,false,false
QX-TIN-915,"Rounds Shampoo","Tinned","500 ml",1.03,each,core,true,false,CMD-ALU,BR,false,false
QX-TIN-916,"Crisp Juice","Tinned","6 pack",2.58,each,branded,false,false,CMD-ALU,NL,false,false
QX-CER-917,"Crisp Loaf","Cereal","6 pack",2.03,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-918,"Fresh Peas","Tinned","6 pack",2.21,each,core,true,false,CMD-ALU,TR,false,false
QX-PRO-919,"Rounds Beans","Produce","400 g",5.02,each,core,true,true,CMD-DSL,BR,false,true
QX-HBC-920,"Hearty Tea","Health and beauty","750 g",9.40,each,core,true,false,CMD-PLM,BR,false,false
QX-CHL-921,"Selection Beans","Chilled","500 ml",3.60,each,value,true,false,CMD-DRY,BR,false,true
QX-DRK-922,"Golden Rice","Drinks","500 g",3.10,each,branded,false,false,CMD-SUN,BR,false,false
QX-PRO-923,"Original Chicken","Produce","per kg",3.80,kg,core,true,false,CMD-DSL,BR,false,true
QX-HBC-924,"Fresh Yoghurt","Health and beauty","400 g",13.12,each,core,true,false,CMD-PLM,NL,false,false
QX-CHL-925,"Selection Butter","Chilled","400 g",4.26,each,branded,false,false,CMD-DRY,GH,false,true
QX-PRO-926,"Original Apples","Produce","1 kg",3.89,each,branded,false,false,CMD-DSL,BR,false,true
QX-PET-927,"Cottage Butter","Pet","1 L",7.66,each,branded,false,false,CMD-WHT,BR,false,false
QX-HBC-928,"Everyday Butter","Health and beauty","400 g",13.76,each,branded,false,false,CMD-PLM,BR,false,false
QX-HHD-929,"Golden Biscuits","Household","1 L",6.94,each,value,true,false,CMD-BRD,BR,true,false
QX-FRZ-930,"Selection Yoghurt","Frozen","500 ml",5.71,each,branded,false,false,CMD-DRY,BR,false,true
QX-PET-931,"Crunch Loaf","Pet","1 kg",2.98,each,core,true,true,CMD-WHT,BR,false,false
QX-CHL-932,"Fresh Juice","Chilled","per kg",8.74,kg,branded,false,false,CMD-DRY,BR,false,true
QX-FRZ-933,"Fresh Biscuits","Frozen","1 L",7.04,each,branded,false,false,CMD-DRY,CR,false,true
QX-CHL-935,"Selection Loaf","Chilled","2 L",8.31,each,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-936,"Harvest Rice","Tinned","500 ml",1.61,each,branded,false,false,CMD-ALU,BR,false,false
QX-HBC-937,"Original Rice","Health and beauty","6 pack",9.69,each,branded,false,false,CMD-PLM,BR,false,false
QX-TIN-938,"Harvest Flakes","Tinned","500 ml",1.37,each,branded,false,false,CMD-ALU,BR,false,false
QX-TIN-939,"Meadow Coffee","Tinned","1 L",2.45,each,branded,false,false,CMD-ALU,CR,false,false
QX-DRK-940,"Crisp Yoghurt","Drinks","6 pack",0.82,each,value,true,true,CMD-SUN,BR,false,false
QX-FRZ-941,"Original Yoghurt","Frozen","750 g",5.71,each,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-942,"Reserve Peas","Household","250 g",11.86,each,branded,false,false,CMD-BRD,BR,false,false
QX-CHL-943,"Fresh Shampoo","Chilled","750 g",8.95,each,core,true,false,CMD-DRY,BR,false,true
QX-BWS-944,"Harvest Biscuits","Beer wine spirits","1 L",7.42,each,branded,false,false,CMD-GAS,VN,false,false
QX-DRY-945,"Rounds Chicken","Dry goods","400 g",4.91,each,core,true,false,CMD-WHT,ES,false,false
QX-CER-946,"Orchard Cleaner","Cereal","500 ml",3.36,each,branded,false,true,CMD-WHT,BR,false,false
QX-BAK-947,"Selection Pasta","Bakery","500 ml",2.26,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-948,"Orchard Loaf","Drinks","400 g",6.42,each,branded,false,false,CMD-SUN,GH,false,false
QX-PRO-949,"Everyday Shampoo","Produce","500 ml",3.94,each,branded,false,false,CMD-DSL,BR,false,true
QX-TIN-951,"Everyday Coffee","Tinned","500 ml",1.46,each,branded,false,false,CMD-ALU,BR,false,false
QX-DRY-952,"Original Sauce","Dry goods","1 L",3.51,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-953,"Rounds Flakes","Frozen","750 g",7.23,each,value,true,false,CMD-DRY,VN,false,true
QX-CER-954,"Classic Apples","Cereal","500 g",3.40,each,finest,true,false,CMD-WHT,BR,false,false
QX-BAK-955,"Crunch Beans","Bakery","6 pack",4.06,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-956,"Rounds Peas","Pet","1 kg",3.38,each,core,true,false,CMD-WHT,BR,false,false
QX-FRZ-957,"Choice Loaf","Frozen","250 g",5.76,each,core,true,false,CMD-DRY,BR,false,true
QX-PET-958,"Crunch Shampoo","Pet","250 g",3.05,each,finest,true,false,CMD-WHT,GH,false,false
QX-HBC-959,"Rounds Flakes","Health and beauty","500 g",9.44,each,branded,false,false,CMD-PLM,NL,false,false
QX-PRO-960,"Hearty Shampoo","Produce","per kg",4.20,kg,branded,false,false,CMD-DSL,KE,false,true
QX-TIN-961,"Choice Pasta","Tinned","750 g",0.51,each,branded,false,false,CMD-ALU,GH,false,false
QX-FRZ-962,"Simple Coffee","Frozen","500 ml",2.47,each,core,true,false,CMD-DRY,KE,false,true
QX-DRK-963,"Reserve Biscuits","Drinks","500 ml",2.34,each,branded,false,false,CMD-SUN,KE,false,false
QX-PRO-964,"Hearty Coffee","Produce","750 g",1.24,each,finest,true,false,CMD-DSL,BR,false,true
QX-BAK-965,"Orchard Flakes","Bakery","2 L",0.64,each,core,true,true,CMD-WHT,BR,false,false
QX-BWS-966,"Fresh Shampoo","Beer wine spirits","250 g",4.83,each,branded,false,false,CMD-GAS,TR,false,false
QX-CER-967,"Classic Flakes","Cereal","500 g",3.47,each,branded,false,false,CMD-WHT,GH,false,false
QX-CER-968,"Hearty Peas","Cereal","500 ml",4.75,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-969,"Harvest Juice","Household","400 g",11.28,each,branded,false,false,CMD-BRD,BR,false,false
QX-DRY-970,"Harvest Pasta","Dry goods","500 g",6.09,each,branded,false,false,CMD-WHT,BR,false,false
QX-CHL-971,"Bites Cleaner","Chilled","1 L",4.40,each,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-972,"Selection Pasta","Household","250 g",8.88,each,branded,false,false,CMD-BRD,BR,false,false
QX-CER-973,"Orchard Chicken","Cereal","500 ml",1.86,each,core,true,false,CMD-WHT,KE,false,false
QX-HHD-974,"Rounds Tea","Household","500 ml",5.32,each,branded,false,false,CMD-BRD,BR,false,false
QX-CHL-976,"Cottage Peas","Chilled","per kg",9.28,kg,value,true,false,CMD-DRY,PL,true,true
QX-TIN-978,"Classic Cheese","Tinned","250 g",2.09,each,core,true,false,CMD-ALU,DK,true,false
QX-HBC-979,"Fresh Shampoo","Health and beauty","1 L",3.70,each,core,true,false,CMD-PLM,BR,false,false
QX-PET-980,"Fresh Pasta","Pet","250 g",8.24,each,core,true,false,CMD-WHT,BR,false,false
QX-HBC-982,"Original Cleaner","Health and beauty","750 g",6.81,each,branded,false,false,CMD-PLM,BZ,false,false
QX-HBC-983,"Orchard Rice","Health and beauty","250 g",12.03,each,branded,false,false,CMD-PLM,ES,false,false
QX-DRY-984,"Harvest Coffee","Dry goods","500 g",5.63,each,core,true,false,CMD-WHT,BR,true,false
QX-DRK-985,"Hearty Biscuits","Drinks","6 pack",1.70,each,branded,false,false,CMD-SUN,BR,false,false
QX-DRK-986,"Cottage Cheese","Drinks","1 L",2.16,each,core,true,false,CMD-SUN,BR,false,false
QX-HHD-987,"Choice Cleaner","Household","1 kg",2.25,each,value,true,false,CMD-BRD,BR,false,false
QX-HHD-988,"Hearty Beans","Household","1 kg",3.78,each,core,true,false,CMD-BRD,BR,false,false
QX-CHL-989,"Everyday Peas","Chilled","400 g",7.11,each,branded,false,false,CMD-DRY,ES,false,true
QX-DRK-990,"Crunch Cleaner","Drinks","1 L",0.99,each,branded,false,false,CMD-SUN,BR,false,false
QX-BWS-991,"Classic Cleaner","Beer wine spirits","2 L",23.81,each,core,true,false,CMD-GAS,KE,false,false
QX-FRZ-992,"Meadow Sauce","Frozen","500 g",1.14,each,branded,false,false,CMD-DRY,BR,false,true
QX-CHL-993,"Selection Flakes","Chilled","2 L",6.37,each,finest,true,false,CMD-DRY,MA,false,true
QX-BAK-994,"Bites Sauce","Bakery","per kg",3.12,kg,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-995,"Orchard Butter","Frozen","400 g",5.72,each,branded,false,false,CMD-DRY,VN,false,true
QX-DRY-996,"Orchard Chicken","Dry goods","250 g",3.20,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-997,"Choice Apples","Frozen","6 pack",2.62,each,core,true,false,CMD-DRY,BR,false,true
QX-PRO-999,"Crunch Butter","Produce","1 L",0.68,each,branded,false,false,CMD-DSL,BR,false,true
QX-BAK-000,"Everyday Shampoo","Bakery","per kg",7.84,kg,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-001,"Harvest Shampoo","Bakery","per kg",6.56,kg,value,true,false,CMD-WHT,BR,true,false
QX-CER-003,"Everyday Pasta","Cereal","2 L",2.39,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-006,"Meadow Cheese","Cereal","400 g",4.17,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-007,"Simple Beans","Tinned","250 g",2.66,each,core,true,false,CMD-ALU,CR,true,false
QX-HHD-008,"Selection Coffee","Household","250 g",10.84,each,finest,true,false,CMD-BRD,BR,false,false
QX-HHD-009,"Crisp Rice","Household","500 ml",10.71,each,core,true,false,CMD-BRD,BR,false,false
QX-HBC-010,"Meadow Biscuits","Health and beauty","1 L",13.34,each,core,true,false,CMD-PLM,MA,false,false
QX-CHL-012,"Classic Cheese","Chilled","per kg",19.60,kg,branded,false,false,CMD-DRY,GH,false,true
QX-PET-013,"Simple Tea","Pet","750 g",6.07,each,value,true,false,CMD-WHT,BR,false,false
QX-HHD-014,"Original Peas","Household","500 g",2.30,each,core,true,false,CMD-BRD,BR,false,false
QX-DRY-016,"Classic Cheese","Dry goods","500 ml",1.54,each,core,true,true,CMD-WHT,BR,false,false
QX-DRY-017,"Golden Biscuits","Dry goods","250 g",1.98,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-018,"Hearty Rice","Pet","500 ml",2.86,each,branded,false,true,CMD-WHT,BR,false,false
QX-FRZ-019,"Classic Cleaner","Frozen","250 g",4.04,each,branded,false,false,CMD-DRY,VN,false,true
QX-HBC-020,"Crunch Shampoo","Health and beauty","2 L",9.97,each,branded,false,false,CMD-PLM,BR,false,false
QX-HBC-021,"Meadow Biscuits","Health and beauty","500 g",11.35,each,finest,true,false,CMD-PLM,NL,false,false
QX-FRZ-022,"Fresh Apples","Frozen","6 pack",4.74,each,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-023,"Bites Flakes","Household","1 kg",7.03,each,value,true,false,CMD-BRD,BR,false,false
QX-DRY-024,"Everyday Biscuits","Dry goods","1 L",5.97,each,branded,false,false,CMD-WHT,DK,false,false
QX-PRO-025,"Cottage Loaf","Produce","per kg",3.62,kg,core,true,false,CMD-DSL,BR,false,true
QX-PET-026,"Reserve Cheese","Pet","1 L",8.36,each,branded,false,false,CMD-WHT,DK,false,false
QX-TIN-027,"Crisp Beans","Tinned","400 g",2.10,each,branded,false,false,CMD-ALU,DK,false,false
QX-FRZ-028,"Classic Cleaner","Frozen","2 L",2.40,each,branded,false,false,CMD-DRY,BR,false,true
QX-FRZ-029,"Harvest Shampoo","Frozen","250 g",2.10,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRK-030,"Reserve Beans","Drinks","500 ml",5.01,each,branded,false,false,CMD-SUN,BR,false,false
QX-TIN-031,"Hearty Cheese","Tinned","1 L",2.47,each,core,true,true,CMD-ALU,BR,false,false
QX-CHL-032,"Simple Loaf","Chilled","per kg",20.40,kg,value,true,false,CMD-DRY,GH,false,true
QX-HHD-033,"Cottage Beans","Household","1 kg",8.26,each,core,true,false,CMD-BRD,DK,false,false
QX-CER-034,"Selection Cleaner","Cereal","500 ml",2.13,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-035,"Harvest Pasta","Pet","6 pack",5.00,each,branded,false,false,CMD-WHT,NL,false,false
QX-DRK-036,"Simple Shampoo","Drinks","1 L",2.87,each,core,true,false,CMD-SUN,GH,false,false
QX-CER-037,"Harvest Sauce","Cereal","1 L",1.83,each,core,true,false,CMD-WHT,BR,false,false
QX-CER-038,"Choice Sauce","Cereal","1 L",1.22,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-039,"Crunch Juice","Dry goods","500 g",4.42,each,branded,false,false,CMD-WHT,KE,false,false
QX-PRO-040,"Classic Cheese","Produce","2 L",0.45,each,value,true,true,CMD-DSL,BR,false,true
QX-DRY-041,"Orchard Juice","Dry goods","1 kg",2.75,each,branded,false,false,CMD-WHT,VN,false,false
QX-DRY-042,"Golden Rice","Dry goods","1 kg",3.33,each,branded,false,true,CMD-WHT,BZ,false,false
QX-PRO-043,"Simple Sauce","Produce","1 L",3.30,each,branded,false,false,CMD-DSL,CR,false,true
QX-BAK-044,"Bites Cleaner","Bakery","per kg",6.11,kg,branded,false,false,CMD-WHT,BR,false,false
QX-PET-045,"Golden Rice","Pet","1 kg",5.52,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-046,"Orchard Rice","Dry goods","2 L",1.97,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-048,"Hearty Cleaner","Frozen","750 g",6.70,each,finest,true,false,CMD-DRY,TR,false,true
QX-FRZ-049,"Orchard Cheese","Frozen","750 g",1.87,each,branded,false,false,CMD-DRY,PL,false,true
QX-HHD-050,"Reserve Peas","Household","2 L",7.94,each,branded,false,false,CMD-BRD,BR,false,false
QX-CER-051,"Harvest Juice","Cereal","6 pack",4.22,each,branded,false,false,CMD-WHT,BR,false,false
QX-CER-052,"Classic Cleaner","Cereal","2 L",4.14,each,branded,false,false,CMD-WHT,MA,false,false
QX-DRY-054,"Crunch Cleaner","Dry goods","500 g",1.22,each,core,true,false,CMD-WHT,VN,false,false
QX-BWS-055,"Choice Cheese","Beer wine spirits","750 g",14.97,each,branded,false,false,CMD-GAS,ES,false,false
QX-BAK-056,"Fresh Rice","Bakery","750 g",2.84,each,value,true,false,CMD-WHT,PL,false,false
QX-BWS-057,"Crunch Sauce","Beer wine spirits","750 g",29.15,each,finest,true,false,CMD-GAS,CR,false,false
QX-DRY-058,"Harvest Coffee","Dry goods","250 g",3.23,each,value,true,true,CMD-WHT,BR,false,false
QX-DRK-059,"Choice Peas","Drinks","1 L",2.77,each,branded,false,false,CMD-SUN,BR,false,false
QX-BAK-060,"Classic Apples","Bakery","1 kg",1.43,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-061,"Orchard Chicken","Tinned","2 L",0.76,each,branded,false,false,CMD-ALU,TR,false,false
QX-HBC-062,"Everyday Butter","Health and beauty","500 g",9.96,each,value,true,false,CMD-PLM,BR,true,false
QX-BAK-063,"Harvest Apples","Bakery","per kg",6.70,kg,core,true,true,CMD-WHT,BR,false,false
QX-CER-064,"Choice Peas","Cereal","750 g",2.35,each,branded,false,false,CMD-WHT,NL,false,false
QX-PRO-065,"Simple Peas","Produce","1 L",0.69,each,branded,false,false,CMD-DSL,BR,false,true
QX-FRZ-066,"Rounds Coffee","Frozen","1 L",2.90,each,core,true,false,CMD-DRY,TR,false,true
QX-FRZ-067,"Crisp Cleaner","Frozen","400 g",2.04,each,core,true,false,CMD-DRY,BR,false,true
QX-PRO-068,"Cottage Cheese","Produce","2 L",1.80,each,core,true,false,CMD-DSL,BR,true,true
QX-CHL-069,"Crisp Rice","Chilled","2 L",1.10,each,branded,false,false,CMD-DRY,BR,false,true
QX-HHD-070,"Choice Flakes","Household","1 kg",5.80,each,core,true,false,CMD-BRD,BR,false,false
QX-FRZ-071,"Hearty Cheese","Frozen","400 g",3.48,each,finest,true,false,CMD-DRY,BR,false,true
QX-PET-072,"Fresh Biscuits","Pet","250 g",8.04,each,branded,false,true,CMD-WHT,KE,false,false
QX-TIN-073,"Reserve Yoghurt","Tinned","1 kg",2.12,each,branded,false,false,CMD-ALU,NL,false,false
QX-HBC-074,"Rounds Sauce","Health and beauty","750 g",1.45,each,branded,false,false,CMD-PLM,BR,false,false
QX-BAK-076,"Cottage Juice","Bakery","per kg",2.95,kg,branded,false,true,CMD-WHT,BR,false,false
QX-HHD-077,"Fresh Beans","Household","400 g",4.03,each,branded,false,false,CMD-BRD,TR,false,false
QX-PET-078,"Crunch Beans","Pet","6 pack",2.45,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-079,"Cottage Pasta","Frozen","500 g",4.48,each,branded,false,false,CMD-DRY,BR,false,true
QX-HBC-080,"Fresh Tea","Health and beauty","750 g",10.50,each,branded,false,true,CMD-PLM,BR,false,false
QX-BAK-081,"Orchard Chicken","Bakery","6 pack",2.63,each,branded,false,false,CMD-WHT,NL,false,false
QX-CHL-082,"Rounds Peas","Chilled","per kg",18.10,kg,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-083,"Fresh Tea","Tinned","400 g",1.14,each,branded,false,false,CMD-ALU,ES,false,false
QX-HBC-084,"Rounds Biscuits","Health and beauty","250 g",5.19,each,branded,false,false,CMD-PLM,ES,false,false
QX-PET-085,"Orchard Cleaner","Pet","2 L",7.88,each,branded,false,true,CMD-WHT,BR,false,false
QX-HHD-086,"Crunch Peas","Household","500 ml",11.27,each,core,true,false,CMD-BRD,NL,false,false
QX-CHL-087,"Crisp Biscuits","Chilled","1 kg",6.16,each,branded,false,false,CMD-DRY,MA,false,true
QX-DRK-088,"Hearty Loaf","Drinks","6 pack",4.10,each,core,true,false,CMD-SUN,BR,false,false
QX-HBC-089,"Choice Rice","Health and beauty","250 g",7.09,each,branded,false,false,CMD-PLM,BR,false,false
QX-PET-090,"Harvest Cleaner","Pet","500 g",2.46,each,core,true,false,CMD-WHT,MA,false,false
QX-BWS-091,"Cottage Juice","Beer wine spirits","500 g",4.67,each,branded,false,false,CMD-GAS,BR,false,false
QX-HHD-092,"Hearty Flakes","Household","400 g",4.70,each,branded,false,false,CMD-BRD,ES,false,false
QX-HHD-093,"Golden Shampoo","Household","1 L",3.15,each,core,true,false,CMD-BRD,ES,false,false
QX-BWS-094,"Crunch Peas","Beer wine spirits","6 pack",28.88,each,branded,false,false,CMD-GAS,BR,false,false
QX-FRZ-095,"Meadow Shampoo","Frozen","400 g",7.96,each,core,true,false,CMD-DRY,BR,false,true
QX-PET-097,"Crunch Cheese","Pet","400 g",7.05,each,core,true,false,CMD-WHT,GH,false,false
QX-CHL-098,"Meadow Rice","Chilled","per kg",6.44,kg,core,true,false,CMD-DRY,GH,false,true
QX-DRK-099,"Reserve Loaf","Drinks","6 pack",3.74,each,branded,false,false,CMD-SUN,BR,false,false
QX-PET-100,"Everyday Flakes","Pet","400 g",2.57,each,core,true,true,CMD-WHT,BR,false,false
QX-HHD-101,"Rounds Cleaner","Household","250 g",5.23,each,value,true,false,CMD-BRD,BR,false,false
QX-HHD-102,"Reserve Coffee","Household","750 g",5.11,each,branded,false,false,CMD-BRD,TR,false,false
QX-DRK-103,"Original Flakes","Drinks","400 g",3.25,each,finest,true,true,CMD-SUN,BR,false,false
QX-DRK-104,"Crunch Loaf","Drinks","1 L",1.78,each,branded,false,false,CMD-SUN,BR,false,false
QX-CHL-105,"Fresh Cleaner","Chilled","400 g",1.93,each,branded,false,false,CMD-DRY,BR,false,true
QX-CER-106,"Meadow Cheese","Cereal","6 pack",1.21,each,core,true,false,CMD-WHT,BR,false,false
QX-DRY-107,"Choice Shampoo","Dry goods","1 L",5.87,each,branded,false,false,CMD-WHT,CR,false,false
QX-TIN-108,"Meadow Yoghurt","Tinned","1 L",1.60,each,branded,false,false,CMD-ALU,BR,false,false
QX-BAK-109,"Choice Chicken","Bakery","per kg",4.07,kg,value,true,false,CMD-WHT,BR,false,false
QX-DRY-110,"Orchard Peas","Dry goods","750 g",1.00,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-111,"Crisp Loaf","Dry goods","400 g",4.71,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-112,"Simple Rice","Bakery","250 g",3.67,each,core,true,false,CMD-WHT,NL,false,false
QX-FRZ-113,"Simple Butter","Frozen","250 g",5.78,each,value,true,false,CMD-DRY,CR,false,true
QX-HBC-114,"Classic Flakes","Health and beauty","500 g",6.83,each,core,true,false,CMD-PLM,KE,false,false
QX-CER-115,"Harvest Cheese","Cereal","400 g",4.29,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-116,"Crisp Juice","Dry goods","500 g",6.07,each,branded,false,false,CMD-WHT,DK,false,false
QX-TIN-117,"Bites Pasta","Tinned","6 pack",0.70,each,branded,false,false,CMD-ALU,BR,false,false
QX-BWS-118,"Everyday Beans","Beer wine spirits","400 g",10.83,each,branded,false,true,CMD-GAS,BR,false,false
QX-DRY-119,"Reserve Chicken","Dry goods","1 L",6.59,each,branded,false,false,CMD-WHT,PL,false,false
QX-DRY-121,"Hearty Beans","Dry goods","500 ml",6.84,each,finest,true,false,CMD-WHT,TR,false,false
QX-TIN-122,"Crunch Sauce","Tinned","250 g",0.72,each,value,true,false,CMD-ALU,BR,false,false
